variant,component,log10k
collapsed_sc,kxx,-3.9696245838080384
collapsed_sc,kxx,-0.011403872826576929
collapsed_sc,kxx,-0.036444046248025684
collapsed_sc,kxx,-3.9732734999218935
collapsed_sc,kxx,-4.3414920518185705
collapsed_sc,kxx,-4.138800830837678
collapsed_sc,kxx,-3.947399149935547
collapsed_sc,kxx,0.19414626619300038
collapsed_sc,kxx,-4.296746001352083
collapsed_sc,kxx,-4.051173275530126
collapsed_sc,kxx,-4.156963750897285
collapsed_sc,kxx,-0.6257326663438588
collapsed_sc,kxx,-3.665227443589356
collapsed_sc,kxx,-4.351824291940811
collapsed_sc,kxx,-3.886658942824816
collapsed_sc,kxx,-4.212291337309788
collapsed_sc,kxx,-4.187622192114371
collapsed_sc,kxx,-4.10882110424568
collapsed_sc,kxx,-0.701699668304149
collapsed_sc,kxx,-4.932483072152407
collapsed_sc,kxx,-4.259619440452585
collapsed_sc,kxx,-4.538457944899691
collapsed_sc,kxx,-4.167555403250396
collapsed_sc,kxx,-0.47638969188763536
collapsed_sc,kxx,-4.061556244865619
collapsed_sc,kxx,-0.4188963975867203
collapsed_sc,kxx,-4.012100997431084
collapsed_sc,kxx,-4.211504260635777
collapsed_sc,kxx,-0.4922576091458723
collapsed_sc,kxx,-4.148408657770659
collapsed_sc,kxx,-3.8301198947734147
collapsed_sc,kxx,-4.209794236825664
collapsed_sc,kxx,-3.929777602934409
collapsed_sc,kxx,-0.30733546039388215
collapsed_sc,kxx,-3.8825150100345853
collapsed_sc,kxx,0.056248597261768
collapsed_sc,kxx,0.09182233967234814
collapsed_sc,kxx,-3.970671569829189
collapsed_sc,kxx,-4.000402031025499
collapsed_sc,kxx,-3.9806590059595997
collapsed_sc,kxx,-0.3874374915969274
collapsed_sc,kxx,-0.7252459270004342
collapsed_sc,kxx,-4.323290751223264
collapsed_sc,kxx,-4.357850197210048
collapsed_sc,kxx,-4.128077147161993
collapsed_sc,kxx,-4.044284855005471
collapsed_sc,kxx,-3.7900307130585515
collapsed_sc,kxx,-4.148039897243891
collapsed_sc,kxx,-4.241356968396811
collapsed_sc,kxx,-3.9187178624447956
collapsed_sc,kxx,-4.076875307265289
collapsed_sc,kxx,-0.6126758648986856
collapsed_sc,kxx,-4.485634759120011
collapsed_sc,kxx,-4.210384864811176
collapsed_sc,kxx,-4.283471708343252
collapsed_sc,kxx,-0.08013067630879303
collapsed_sc,kxx,-4.111527960845862
collapsed_sc,kxx,-3.759406666956219
collapsed_sc,kxx,-4.232817593939425
collapsed_sc,kxx,-4.206932966165633
collapsed_sc,kxx,0.05495464029824415
collapsed_sc,kxx,-0.4821097826594721
collapsed_sc,kxx,-4.312321894148335
collapsed_sc,kxx,-0.22424706854698354
collapsed_sc,kxx,-4.10781651876377
collapsed_sc,kxx,-4.2695464646939545
collapsed_sc,kxx,-4.024769889982739
collapsed_sc,kxx,-4.312078659598794
collapsed_sc,kxx,-4.278227064972211
collapsed_sc,kxx,-0.3619941352875773
collapsed_sc,kxx,-4.119347457062461
collapsed_sc,kxx,-0.07224331097904176
collapsed_sc,kxx,-3.9211548480138125
collapsed_sc,kxx,-4.055853459083548
collapsed_sc,kxx,-4.073843824339893
collapsed_sc,kxx,-3.9520416852977007
collapsed_sc,kxx,-4.291422869796013
collapsed_sc,kxx,-4.016893287705851
collapsed_sc,kxx,0.03217314047531314
collapsed_sc,kxx,-4.37176973766117
collapsed_sc,kxx,-4.097629663881174
collapsed_sc,kxx,-3.9421818337033456
collapsed_sc,kxx,-4.090633491020228
collapsed_sc,kxx,-4.006907418415705
collapsed_sc,kxx,-4.123448369458567
collapsed_sc,kxx,-0.6620924566319548
collapsed_sc,kxx,-3.8297171828255197
collapsed_sc,kxx,-4.105230040731621
collapsed_sc,kxx,-0.05633709849304381
collapsed_sc,kxx,-0.3593477918150177
collapsed_sc,kxx,0.09977461515551571
collapsed_sc,kxx,-4.031924217101703
collapsed_sc,kxx,-4.298842669504496
collapsed_sc,kxx,-4.11689120718911
collapsed_sc,kxx,-4.271441656864115
collapsed_sc,kxx,-4.058246115479082
collapsed_sc,kxx,-4.004197204839067
collapsed_sc,kxx,-4.028309779956795
collapsed_sc,kxx,-4.2216739224359054
collapsed_sc,kxx,-3.864879311767061
collapsed_sc,kxx,-4.196861915424955
collapsed_sc,kxx,-4.637716157805525
collapsed_sc,kxx,-0.40720611953628627
collapsed_sc,kxx,-4.187143463023106
collapsed_sc,kxx,-4.156219289918633
collapsed_sc,kxx,-4.534276900605334
collapsed_sc,kxx,-0.12473656980008027
collapsed_sc,kxx,-4.006156856950683
collapsed_sc,kxx,-3.909312312444708
collapsed_sc,kxx,0.15860436900591723
collapsed_sc,kxx,-4.212211985950902
collapsed_sc,kxx,0.009221749748012301
collapsed_sc,kxx,-4.405473739529919
collapsed_sc,kxx,-4.111555127715901
collapsed_sc,kxx,-4.297488908716942
collapsed_sc,kxx,-3.9720999473188794
collapsed_sc,kxx,-0.1611721764789973
collapsed_sc,kxx,-3.9756796552166014
collapsed_sc,kxx,-4.115028521487129
collapsed_sc,kxx,-3.982529840588864
collapsed_sc,kxx,-0.16371504568518636
collapsed_sc,kxx,-4.687155063498424
collapsed_sc,kxx,-4.124279056596322
collapsed_sc,kxx,-4.303200243603084
collapsed_sc,kxx,-4.187707612328493
collapsed_sc,kxx,-4.242593751498954
collapsed_sc,kxx,-3.9086326375058964
collapsed_sc,kxx,0.19990014414084825
collapsed_sc,kxx,-0.35535703223555665
collapsed_sc,kxx,-4.396604373046391
collapsed_sc,kxx,-3.8445175844408275
collapsed_sc,kxx,-0.5454356683194561
collapsed_sc,kxx,-4.26684433072301
collapsed_sc,kxx,-4.3076060725556475
collapsed_sc,kxx,0.36264207996013936
collapsed_sc,kxx,-3.984111209307272
collapsed_sc,kxx,-4.247122313167441
collapsed_sc,kxx,-0.1840000263139142
collapsed_sc,kxx,-0.34869618036132904
collapsed_sc,kxx,-3.9968794155567973
collapsed_sc,kxx,-4.506903415284703
collapsed_sc,kxx,-0.22644559130887015
collapsed_sc,kxx,-4.015861871290005
collapsed_sc,kxx,-4.073300464265664
collapsed_sc,kxx,-0.4002467348664685
collapsed_sc,kxx,-4.184656666567939
collapsed_sc,kxx,-0.24792117038333686
collapsed_sc,kxx,-0.08321224745859226
collapsed_sc,kxx,-4.02260046513041
collapsed_sc,kxx,-4.08633019099528
collapsed_sc,kxx,-4.130878643028265
collapsed_sc,kxx,-0.13913725563877238
collapsed_sc,kxx,-4.01736192756511
collapsed_sc,kxx,-3.9175223298745823
collapsed_sc,kxx,-4.472260778571577
collapsed_sc,kxx,-0.23356073429662885
collapsed_sc,kxx,-0.01922613960332199
collapsed_sc,kxx,-4.170643955172534
collapsed_sc,kxx,-4.150494928285973
collapsed_sc,kxx,-3.988888048965708
collapsed_sc,kxx,-0.2566890504388938
collapsed_sc,kxx,-4.4278957983359275
collapsed_sc,kxx,-4.1443116920299055
collapsed_sc,kxx,-4.181187414772756
collapsed_sc,kxx,-4.314125958654738
collapsed_sc,kxx,-0.4131325849820377
collapsed_sc,kxx,-4.2404513837635776
collapsed_sc,kxx,-4.205253089669227
collapsed_sc,kxx,-3.995688806114948
collapsed_sc,kxx,-4.119764072644794
collapsed_sc,kxx,0.07994452703683501
collapsed_sc,kxx,-4.100176489737815
collapsed_sc,kxx,-4.364089031834208
collapsed_sc,kxx,-0.4059696169286464
collapsed_sc,kxx,0.1275611584902714
collapsed_sc,kxx,-0.32077775054895485
collapsed_sc,kxx,-4.057533352017645
collapsed_sc,kxx,-4.089575390255805
collapsed_sc,kxx,-4.082664286906617
collapsed_sc,kxx,-4.097607430510203
collapsed_sc,kxx,-4.0392462445041195
collapsed_sc,kxx,-0.06900693275297834
collapsed_sc,kxx,0.40947440841494087
collapsed_sc,kxx,-0.12961735479328423
collapsed_sc,kxx,-0.026952566671740064
collapsed_sc,kxx,-0.01622269053420342
collapsed_sc,kxx,-4.012845613357129
collapsed_sc,kxx,-0.4620142336213577
collapsed_sc,kxx,-3.98531998952976
collapsed_sc,kxx,-4.32261941224215
collapsed_sc,kxx,-4.422640852759378
collapsed_sc,kxx,-4.377319143683746
collapsed_sc,kxx,-3.695330818853482
collapsed_sc,kxx,0.10023496159356536
collapsed_sc,kxx,-3.839446109391552
collapsed_sc,kxx,-4.325986844592155
collapsed_sc,kxx,-0.2518767072950645
collapsed_sc,kxx,-3.9534557409796296
collapsed_sc,kxx,-4.091211177775192
collapsed_sc,kxx,-3.953576090053402
collapsed_sc,kxx,-0.5346524305043314
collapsed_sc,kxx,-4.062478744891268
collapsed_sc,kxx,-4.124400720036263
collapsed_sc,kxx,-4.247979351456393
collapsed_sc,kxx,-0.2974966726106591
collapsed_sc,kxx,-0.7499868357171109
collapsed_sc,kxx,-3.7941414622649625
collapsed_sc,kxx,-4.132167046230639
collapsed_sc,kxx,-4.375061219848916
collapsed_sc,kxx,-4.141913856339935
collapsed_sc,kxx,-4.26394633889934
collapsed_sc,kxx,0.23783388135964226
collapsed_sc,kxx,-4.043552838374019
collapsed_sc,kxx,-3.9482297761834424
collapsed_sc,kxx,-4.071696199173405
collapsed_sc,kxx,0.008323755067249411
collapsed_sc,kxx,-3.9760395795808603
collapsed_sc,kxx,-0.1318561787827068
collapsed_sc,kxx,-4.064106653810266
collapsed_sc,kxx,-4.209927294296609
collapsed_sc,kxx,-4.266955399498112
collapsed_sc,kxx,-4.25517583017678
collapsed_sc,kxx,-4.242210700403436
collapsed_sc,kxx,-4.181159838417451
collapsed_sc,kxx,-4.303329206146427
collapsed_sc,kxx,-4.223447221734135
collapsed_sc,kxx,-3.9904644192145136
collapsed_sc,kxx,-4.188052106801207
collapsed_sc,kxx,-4.092552074428162
collapsed_sc,kxx,-4.049592317405422
collapsed_sc,kxx,-0.6055881412010298
collapsed_sc,kxx,0.17867733715116715
collapsed_sc,kxx,-4.459578818164206
collapsed_sc,kxx,-4.356102642455151
collapsed_sc,kxx,-4.192426975094626
collapsed_sc,kxx,-4.124554943711014
collapsed_sc,kxx,-0.3662552428525337
collapsed_sc,kxx,0.2393260633649282
collapsed_sc,kxx,-4.135666743143161
collapsed_sc,kxx,-0.18260788376399015
collapsed_sc,kxx,-4.111582900537848
collapsed_sc,kxx,-4.281753912977996
collapsed_sc,kxx,-4.197818800302837
collapsed_sc,kxx,-4.1769597320285765
collapsed_sc,kxx,-4.189260901840437
collapsed_sc,kxx,-0.22103810757660555
collapsed_sc,kxx,-3.9038381481840414
collapsed_sc,kxx,-3.9941856104475146
collapsed_sc,kxx,-0.5699866378504428
collapsed_sc,kxx,-0.1517267251951266
collapsed_sc,kxx,-4.033988133708895
collapsed_sc,kxx,-0.24608371538997714
collapsed_sc,kxx,-4.0908250757107405
collapsed_sc,kxx,0.15702609955984204
collapsed_sc,kxx,-0.06533735543992074
collapsed_sc,kxx,-4.104462204272144
collapsed_sc,kxx,-4.245358940345329
collapsed_sc,kxx,-4.029660577548401
collapsed_sc,kxx,-4.166370269368386
collapsed_sc,kxx,-4.351651145143778
collapsed_sc,kxx,-3.8499866676756964
collapsed_sc,kxx,-4.085772695769433
collapsed_sc,kxx,-4.063287409267752
collapsed_sc,kxx,-4.240115384787172
collapsed_sc,kxx,-4.061446047239045
collapsed_sc,kxx,-3.878200980856272
collapsed_sc,kxx,-4.075590174683623
collapsed_sc,kxx,-3.9158658495458796
collapsed_sc,kxx,-0.43072441190132355
collapsed_sc,kxx,-4.075762467148983
collapsed_sc,kxx,-0.45178051375360123
collapsed_sc,kxx,-3.9786039550332464
collapsed_sc,kxx,-3.8772510199449117
collapsed_sc,kxx,-3.8063316467684234
collapsed_sc,kxx,-4.304420110961454
collapsed_sc,kxx,0.19689209371506178
collapsed_sc,kxx,-3.8998914573191508
collapsed_sc,kxx,-4.576023508406478
collapsed_sc,kxx,-4.389192761456949
collapsed_sc,kxx,-3.7942159677171032
collapsed_sc,kxx,-0.5962124142675742
collapsed_sc,kxx,-0.5519211977456457
collapsed_sc,kxx,-0.3954789343235424
collapsed_sc,kxx,-4.047464033398833
collapsed_sc,kxx,-4.14539175888883
collapsed_sc,kxx,-4.020173302274712
collapsed_sc,kxx,-0.20437754304227293
collapsed_sc,kxx,-4.022787281992089
collapsed_sc,kxx,-3.941858163752252
collapsed_sc,kxx,0.20952169522224265
collapsed_sc,kxx,-4.327505015434801
collapsed_sc,kxx,-4.1727444793488235
collapsed_sc,kxx,-4.486071569458145
collapsed_sc,kxx,0.08822046953318954
collapsed_sc,kxx,-4.665908268836371
collapsed_sc,kxx,-3.8750276732873785
collapsed_sc,kxx,-4.024656446428875
collapsed_sc,kxx,-4.114620901140974
collapsed_sc,kxx,-0.19883845313719026
collapsed_sc,kxx,-0.12685903873698723
collapsed_sc,kxx,-0.5826170314642721
collapsed_sc,kxx,-4.194755846922712
collapsed_sc,kxx,-4.1564433154708675
collapsed_sc,kxx,-4.324322807984683
collapsed_sc,kxx,-4.538038673630933
collapsed_sc,kxx,-4.186685603181539
collapsed_sc,kxx,-4.134961508360221
collapsed_sc,kxx,-4.186857065773462
collapsed_sc,kxx,0.15950349300539568
collapsed_sc,kxx,-3.9191119474174854
collapsed_sc,kxx,-0.19414634667264052
collapsed_sc,kxx,-3.923109976966748
collapsed_sc,kxx,-4.229920255990674
collapsed_sc,kxx,-4.20666641494573
collapsed_sc,kxx,-4.035926342945031
collapsed_sc,kxx,-4.126218203470028
collapsed_sc,kxx,-0.29825828595960685
collapsed_sc,kxx,-4.060641481091401
collapsed_sc,kxx,-4.132491672962157
collapsed_sc,kxx,-0.2638399693884887
collapsed_sc,kxx,-0.47646853196230415
collapsed_sc,kxx,-4.113115622025106
collapsed_sc,kxx,-4.138532693321923
collapsed_sc,kxx,-0.32035226790238835
collapsed_sc,kxx,-4.028200366058305
collapsed_sc,kxx,-4.086184562209835
collapsed_sc,kxx,-4.069637658777768
collapsed_sc,kxx,-4.209181810060655
collapsed_sc,kxx,-4.232025308952626
collapsed_sc,kxx,-4.020635736678464
collapsed_sc,kxx,-4.083590009241902
collapsed_sc,kxx,-4.051421112601859
collapsed_sc,kxx,-3.9596273913382785
collapsed_sc,kxx,-4.447351823073084
collapsed_sc,kxx,-3.944430346902193
collapsed_sc,kxx,-4.245044464249216
collapsed_sc,kxx,-4.205872622828737
collapsed_sc,kxx,0.07821641465959722
collapsed_sc,kxx,0.18186541978110762
collapsed_sc,kxx,-4.334093391605531
collapsed_sc,kxx,-0.6851104405414126
collapsed_sc,kxx,-4.1573810845035535
collapsed_sc,kxx,-4.003136132901093
collapsed_sc,kxx,-3.7050117264952616
collapsed_sc,kxx,-4.1600538380041305
collapsed_sc,kxx,-4.157838608954905
collapsed_sc,kxx,-4.1742944325006555
collapsed_sc,kxx,-4.316931176434694
collapsed_sc,kxx,-3.961138160792574
collapsed_sc,kxx,-0.13966154500728642
collapsed_sc,kxx,-4.169184786719471
collapsed_sc,kxx,-4.120264992160143
collapsed_sc,kxx,-3.9850291561160724
collapsed_sc,kxx,-4.24044417282763
collapsed_sc,kxx,-3.6717086890474
collapsed_sc,kxx,-4.880316476223914
collapsed_sc,kxx,-4.245990263018015
collapsed_sc,kxx,-3.935095694988353
collapsed_sc,kxx,-4.131155574874447
collapsed_sc,kxx,-3.921882152709826
collapsed_sc,kxx,-0.1348799320376808
collapsed_sc,kxx,-4.10048896282156
collapsed_sc,kxx,0.03908662750129757
collapsed_sc,kxx,-4.001325155697755
collapsed_sc,kxx,-3.9285808776629314
collapsed_sc,kxx,-3.95739880730717
collapsed_sc,kxx,-4.052913802126872
collapsed_sc,kxx,-0.2560911477414989
collapsed_sc,kxx,-4.175053453937869
collapsed_sc,kxx,-0.11256287860879877
collapsed_sc,kxx,-4.237088366875562
collapsed_sc,kxx,-4.169418047186876
collapsed_sc,kxx,-3.94946687676416
collapsed_sc,kxx,-4.3145319186015545
collapsed_sc,kxx,-4.193727201107188
collapsed_sc,kxx,-4.169829268270168
collapsed_sc,kxx,-0.2513912592454958
collapsed_sc,kxx,-3.960970479491607
collapsed_sc,kxx,-0.5005696352856672
collapsed_sc,kxx,-0.15329581980288337
collapsed_sc,kxx,-0.13738122995336338
collapsed_sc,kxx,-0.45601305733242525
collapsed_sc,kxx,-4.434030454780102
collapsed_sc,kxx,-3.8763325816575187
collapsed_sc,kxx,-4.08225257425204
collapsed_sc,kxx,-4.221338450794806
collapsed_sc,kxx,-3.808490402936307
collapsed_sc,kxx,-4.3372307881269565
collapsed_sc,kxx,-4.07734754994006
collapsed_sc,kxx,-4.149365276424414
collapsed_sc,kxx,-4.145514695474111
collapsed_sc,kxx,-4.224996651916175
collapsed_sc,kxx,-4.225980415104096
collapsed_sc,kxx,-3.9275567120513366
collapsed_sc,kxx,-3.965017655793978
collapsed_sc,kxx,-4.075290289502298
collapsed_sc,kxx,-4.008071275516407
collapsed_sc,kxx,-4.050258159878569
collapsed_sc,kxx,-4.133357115206959
collapsed_sc,kxx,-4.268643198171757
collapsed_sc,kxx,-4.0158092951953055
collapsed_sc,kxx,-4.11330098772889
collapsed_sc,kxx,-4.109871507996484
collapsed_sc,kxx,-3.855359451669667
collapsed_sc,kxx,-4.039930251735924
collapsed_sc,kxx,-4.194359089589407
collapsed_sc,kxx,-3.9299119205706408
collapsed_sc,kxx,-4.510963785200124
collapsed_sc,kxx,-4.154672942338107
collapsed_sc,kxx,-3.7959369788567767
collapsed_sc,kxx,-4.45705865596828
collapsed_sc,kxx,0.08407285101609077
collapsed_sc,kxx,-4.11469605498898
collapsed_sc,kxx,-3.9924349331665625
collapsed_sc,kxx,-3.9950333713934953
collapsed_sc,kxx,-4.515171638835149
collapsed_sc,kxx,-4.039852365768657
collapsed_sc,kxx,-4.095152037022615
collapsed_sc,kxx,-4.173993970965571
collapsed_sc,kxx,-0.4652120209093252
collapsed_sc,kxx,-4.036658904721368
collapsed_sc,kxx,-4.437346852596125
collapsed_sc,kxx,-4.264869480916028
collapsed_sc,kxx,-4.1439461255893715
collapsed_sc,kxx,-4.125935334020559
collapsed_sc,kxx,-4.2904618524496
collapsed_sc,kxx,-4.288614137368518
collapsed_sc,kxx,-0.6506516772296864
collapsed_sc,kxx,-0.08733402801891404
collapsed_sc,kxx,-4.025635099395588
collapsed_sc,kxx,-4.589374713258068
collapsed_sc,kxx,-4.4432700599565
collapsed_sc,kxx,-4.064823796801703
collapsed_sc,kxx,-4.425180464231199
collapsed_sc,kxx,-4.217362847286943
collapsed_sc,kxx,-0.6946869845203086
collapsed_sc,kxx,-4.319946305480964
collapsed_sc,kxx,-4.129619377356971
collapsed_sc,kxx,-4.317084189833676
collapsed_sc,kxx,-4.216002339561537
collapsed_sc,kxx,-0.5465226634858708
collapsed_sc,kxx,-0.5295605504075187
collapsed_sc,kxx,-0.6886930810217605
collapsed_sc,kxx,-4.207367752813224
collapsed_sc,kxx,-4.391645811188512
collapsed_sc,kxx,-4.19085896036981
collapsed_sc,kxx,-4.004045365562684
collapsed_sc,kxx,-4.4123258673383825
collapsed_sc,kxx,-4.039372726452846
collapsed_sc,kxx,-0.1073391018763409
collapsed_sc,kxx,-4.220974038381122
collapsed_sc,kxx,-0.49837771239453776
collapsed_sc,kxx,-3.929338510646834
collapsed_sc,kxx,-4.389872254581282
collapsed_sc,kxx,-3.9347146314673145
collapsed_sc,kxx,-3.8422415622403108
collapsed_sc,kxx,-3.851674921586264
collapsed_sc,kxx,-4.032147197280514
collapsed_sc,kxx,-4.134919981245928
collapsed_sc,kxx,-4.234514925236399
collapsed_sc,kxx,-4.029006436170456
collapsed_sc,kxx,-4.29697180469669
collapsed_sc,kxx,-4.20777129097434
collapsed_sc,kxx,-0.09272359902144656
collapsed_sc,kxx,-4.08495757122502
collapsed_sc,kxx,-4.095039557070768
collapsed_sc,kxx,-4.1738345831873085
collapsed_sc,kxx,-4.213574668683949
collapsed_sc,kxx,-4.121744401644794
collapsed_sc,kxx,-0.5495627107119802
collapsed_sc,kxx,-4.197333936514611
collapsed_sc,kxx,-4.096929359449253
collapsed_sc,kxx,0.03220070760890388
collapsed_sc,kxx,-4.203358586024121
collapsed_sc,kxx,-4.0954374120741255
collapsed_sc,kxx,-3.9716960356808495
collapsed_sc,kxx,-4.31500200874646
collapsed_sc,kxx,-4.187542098961815
collapsed_sc,kxx,-4.161299697686441
collapsed_sc,kxx,-4.372507859848045
collapsed_sc,kxx,-4.027602605092226
collapsed_sc,kxx,-4.203245941998445
collapsed_sc,kxx,0.0796264838800924
collapsed_sc,kxx,-4.515418291714117
collapsed_sc,kxx,-4.150930950891615
collapsed_sc,kxx,-4.2588418621730275
collapsed_sc,kxx,0.1754807538843202
collapsed_sc,kxx,-4.152149120867801
collapsed_sc,kxx,-3.7996310304865792
collapsed_sc,kxx,-4.319185771194145
collapsed_sc,kxx,-4.1160738823850815
collapsed_sc,kxx,-0.11744041206410678
collapsed_sc,kxx,-4.310208007136111
collapsed_sc,kxx,-0.19866525801146354
collapsed_sc,kxx,-4.353109117066615
collapsed_sc,kxx,-4.35137538252592
collapsed_sc,kxx,-4.2772237168597105
collapsed_sc,kxx,-4.0601564386400755
collapsed_sc,kxx,-4.393510514079992
collapsed_sc,kxx,-4.168017660970693
collapsed_sc,kxx,-4.177104907343967
collapsed_sc,kxx,-0.5125973396581011
collapsed_sc,kxx,-4.268442737734477
collapsed_sc,kxx,-3.9745445246059767
collapsed_sc,kxx,-4.140488001025538
collapsed_sc,kxx,-4.0575474661343724
collapsed_sc,kxx,-4.369966181508755
collapsed_sc,kxx,-3.952910339276838
collapsed_sc,kxx,-4.037505463632598
collapsed_sc,kxx,-0.16665933640524924
collapsed_sc,kxx,-4.228321138631396
collapsed_sc,kxx,0.18544852226810402
collapsed_sc,kxx,-4.139590345172276
collapsed_sc,kxx,-0.046745806337554895
collapsed_sc,kxx,-4.054611854661536
collapsed_sc,kxx,-4.191250729356779
collapsed_sc,kxx,-0.0811717055986795
collapsed_sc,kxx,-3.9238618437573636
collapsed_sc,kxx,-4.0748306818986695
collapsed_sc,kxx,-4.160291712930314
collapsed_sc,kxx,-4.369975838745382
collapsed_sc,kxx,-4.012438201180921
collapsed_sc,kxx,-4.322626464666124
collapsed_sc,kxx,0.2585488248080594
collapsed_sc,kxx,-4.0049151596637635
collapsed_sc,kxx,-0.3298609337547109
collapsed_sc,kxx,-0.1698562982863263
collapsed_sc,kxx,-4.191721694905322
collapsed_sc,kxx,-0.2657297629849333
collapsed_sc,kxx,-0.15982518436834875
collapsed_sc,kxx,-0.564690447919899
collapsed_sc,kxx,-3.9986060666629153
collapsed_sc,kxx,0.3576286965489026
collapsed_sc,kxx,-3.9364370716175503
collapsed_sc,kxx,-4.141302346270563
collapsed_sc,kxx,-3.863971687953574
collapsed_sc,kxx,-4.0370388764741785
collapsed_sc,kxx,-4.193985144624874
collapsed_sc,kxx,0.03363379362334646
collapsed_sc,kxx,-3.9124808284848394
collapsed_sc,kxx,-4.513537168940165
collapsed_sc,kxx,-0.040553092715215955
collapsed_sc,kxx,-4.112922621009246
collapsed_sc,kxx,-4.093121050264406
collapsed_sc,kxx,-3.929876587156994
collapsed_sc,kxx,-3.9241299201269686
collapsed_sc,kxx,-4.357583984046625
collapsed_sc,kxx,-0.4949420610582716
collapsed_sc,kxx,-0.6104641651472977
collapsed_sc,kxx,-4.21439353411371
collapsed_sc,kxx,-0.385516649050738
collapsed_sc,kxx,-4.2190038890103105
collapsed_sc,kxx,0.2514709647497276
collapsed_sc,kxx,-3.9928785407500014
collapsed_sc,kxx,-4.046023889632676
collapsed_sc,kxx,-4.205321396698415
collapsed_sc,kxx,-4.148276399209216
collapsed_sc,kxx,-4.2459127928293965
collapsed_sc,kxx,-4.763315382041719
collapsed_sc,kxx,-4.396926971996561
collapsed_sc,kxx,-4.046224877892892
collapsed_sc,kxx,-4.753674394964119
collapsed_sc,kxx,-4.154321625837206
collapsed_sc,kxx,-3.9628422922700675
collapsed_sc,kxx,-4.05218897783625
collapsed_sc,kxx,-0.09083938608329324
collapsed_sc,kxx,-3.610224184284769
collapsed_sc,kxx,-4.493722944377664
collapsed_sc,kxx,-3.972464737199411
collapsed_sc,kxx,-4.2026475129463705
collapsed_sc,kxx,0.022579710471508762
collapsed_sc,kxx,-0.5204716450274863
collapsed_sc,kxx,-4.165329558094694
collapsed_sc,kxx,-4.187092432668011
collapsed_sc,kxx,-4.042399400449953
collapsed_sc,kxx,-3.9323008137115263
collapsed_sc,kxx,-4.061956449211315
collapsed_sc,kxx,-4.005825754402305
collapsed_sc,kxx,-4.259569138145468
collapsed_sc,kxx,0.15858246642737656
collapsed_sc,kxx,-4.023826443827751
collapsed_sc,kxx,-0.38283578303222465
collapsed_sc,kxx,-4.11019398598819
collapsed_sc,kxx,-0.20122013623329843
collapsed_sc,kxx,-4.133107396741539
collapsed_sc,kxx,-0.21812454522738423
collapsed_sc,kxx,-3.8361081875734215
collapsed_sc,kxx,-4.464041025104186
collapsed_sc,kxx,-4.218752169322741
collapsed_sc,kxx,-4.739133435624083
collapsed_sc,kxx,-4.097821774217868
collapsed_sc,kxx,-4.29125704726261
collapsed_sc,kxx,-4.293372814006933
collapsed_sc,kxx,-3.842865854674366
collapsed_sc,kxx,-4.238082246438462
collapsed_sc,kxx,-3.9320378589555114
collapsed_sc,kxx,-4.199883126109888
collapsed_sc,kxx,-4.579696322059526
collapsed_sc,kxx,-4.412061736288641
collapsed_sc,kxx,-0.4593583635418199
collapsed_sc,kxx,-3.9678875696510274
collapsed_sc,kxx,-0.31372445825757417
collapsed_sc,kxx,-4.122478366203824
collapsed_sc,kxx,-4.248739390271532
collapsed_sc,kxx,-0.009529838813112887
collapsed_sc,kxx,-4.253100925852267
collapsed_sc,kxx,-4.111789433190337
collapsed_sc,kxx,-4.289893348392998
collapsed_sc,kxx,-0.7101530081029914
collapsed_sc,kxx,-4.102073888406674
collapsed_sc,kxx,-3.9676178372137554
collapsed_sc,kxx,-4.383332629822659
collapsed_sc,kxx,-0.37355092869546247
collapsed_sc,kxx,-4.47998355336535
collapsed_sc,kxx,-4.193214211873771
collapsed_sc,kxx,-3.9804288156044514
collapsed_sc,kxx,-4.118265625707448
collapsed_sc,kxx,-4.581548021437812
collapsed_sc,kxx,-4.117780233634028
collapsed_sc,kxx,-4.4175555870379055
collapsed_sc,kxx,-4.580249836969846
collapsed_sc,kxx,0.20859248996722574
collapsed_sc,kxx,-4.269889632416189
collapsed_sc,kxx,-3.873723673543087
collapsed_sc,kxx,-4.0826877205873435
collapsed_sc,kxx,-3.9319189669599948
collapsed_sc,kxx,-4.127745153651256
collapsed_sc,kxx,-3.9976507161031756
collapsed_sc,kxx,-3.987349345277801
collapsed_sc,kxx,-4.099870696676187
collapsed_sc,kxx,-4.1678374006177
collapsed_sc,kxx,-0.017177252915245068
collapsed_sc,kxx,-0.3503423444494513
collapsed_sc,kxx,-4.111573868984504
collapsed_sc,kxx,-3.957938945597548
collapsed_sc,kxx,-0.25652170276318914
collapsed_sc,kxx,-4.382923581932501
collapsed_sc,kxx,-0.12248367388609281
collapsed_sc,kxx,-0.012244526772890459
collapsed_sc,kxx,-4.152961639307977
collapsed_sc,kxx,-4.1810765572406385
collapsed_sc,kxx,-3.9710465225609877
collapsed_sc,kxx,-3.9153687837561497
collapsed_sc,kxx,-4.050682964924946
collapsed_sc,kxx,-4.302982398690987
collapsed_sc,kxx,-0.1194508156624347
collapsed_sc,kxx,-4.168886434300067
collapsed_sc,kxx,-0.705492303770947
collapsed_sc,kxx,-0.7456684936595054
collapsed_sc,kxx,0.09428312850710893
collapsed_sc,kxx,-4.236020470943021
collapsed_sc,kxx,-3.9721139793649156
collapsed_sc,kxx,0.09562252568172051
collapsed_sc,kxx,-0.426498688057066
collapsed_sc,kxx,-3.5750421355169886
