Window,Nsim,Repeat,Metric,Component,Score
famp2,1500,9,MAE,kxx,0.00134583333333333
famp2,1500,9,MAE,kyy,0.0015375
famp2,1500,9,MAE,kzz,0.00260972222222222
famp2,1500,9,Hellinger,kxx,0.0227547458566325
famp2,1500,9,Hellinger,kyy,0.0416154404525051
famp2,1500,9,Hellinger,kzz,0.033054153249939
famp2,1500,9,Wasserstein,kxx,0.0149764358103543
famp2,1500,9,Wasserstein,kyy,0.0263569968231219
famp2,1500,9,Wasserstein,kzz,0.0290945185770533
famp2,1500,10,MAE,kxx,0.00247222222222222
famp2,1500,10,MAE,kyy,0.00251944444444444
famp2,1500,10,MAE,kzz,0.00262361111111111
famp2,1500,10,Hellinger,kxx,0.0287530275057553
famp2,1500,10,Hellinger,kyy,0.0472719020807074
famp2,1500,10,Hellinger,kzz,0.0322458507986047
famp2,1500,10,Wasserstein,kxx,0.0133504008815833
famp2,1500,10,Wasserstein,kyy,0.0379475819329369
famp2,1500,10,Wasserstein,kzz,0.0489187397364546
famp2,1500,11,MAE,kxx,0.00108194444444444
famp2,1500,11,MAE,kyy,0.00148333333333333
famp2,1500,11,MAE,kzz,0.00244722222222222
famp2,1500,11,Hellinger,kxx,0.0268648616136889
famp2,1500,11,Hellinger,kyy,0.0463184316433329
famp2,1500,11,Hellinger,kzz,0.0323431363178859
famp2,1500,11,Wasserstein,kxx,0.0109976905662445
famp2,1500,11,Wasserstein,kyy,0.0109491751118503
famp2,1500,11,Wasserstein,kzz,0.0536372680374996
famp2,1500,12,MAE,kxx,0.00294166666666667
famp2,1500,12,MAE,kyy,0.00245833333333333
famp2,1500,12,MAE,kzz,0.00370833333333333
famp2,1500,12,Hellinger,kxx,0.0310009554591056
famp2,1500,12,Hellinger,kyy,0.0330555172038089
famp2,1500,12,Hellinger,kzz,0.0382946906018286
famp2,1500,12,Wasserstein,kxx,0.0238353825448768
famp2,1500,12,Wasserstein,kyy,0.0193952329685236
famp2,1500,12,Wasserstein,kzz,0.0556417337126571
famp2,1500,13,MAE,kxx,0.002175
famp2,1500,13,MAE,kyy,0.00151527777777778
famp2,1500,13,MAE,kzz,0.00162916666666666
famp2,1500,13,Hellinger,kxx,0.0391622004622616
famp2,1500,13,Hellinger,kyy,0.0367913324940557
famp2,1500,13,Hellinger,kzz,0.0327311735678313
famp2,1500,13,Wasserstein,kxx,0.012202751718589
famp2,1500,13,Wasserstein,kyy,0.0237710206572513
famp2,1500,13,Wasserstein,kzz,0.031023521909887
famp2,1500,14,MAE,kxx,0.00163611111111111
famp2,1500,14,MAE,kyy,0.0011
famp2,1500,14,MAE,kzz,0.00113888888888889
famp2,1500,14,Hellinger,kxx,0.0235280708342275
famp2,1500,14,Hellinger,kyy,0.0331689379210853
famp2,1500,14,Hellinger,kzz,0.0250276398590256
famp2,1500,14,Wasserstein,kxx,0.00957543034826501
famp2,1500,14,Wasserstein,kyy,0.0298341972672466
famp2,1500,14,Wasserstein,kzz,0.0244415948722428
famp2,1500,15,MAE,kxx,0.00237777777777778
famp2,1500,15,MAE,kyy,0.00187777777777778
famp2,1500,15,MAE,kzz,0.00297916666666667
famp2,1500,15,Hellinger,kxx,0.0283183983474543
famp2,1500,15,Hellinger,kyy,0.045990115874418
famp2,1500,15,Hellinger,kzz,0.0533519620613693
famp2,1500,15,Wasserstein,kxx,0.0129190483803354
famp2,1500,15,Wasserstein,kyy,0.0196585477100634
famp2,1500,15,Wasserstein,kzz,0.0262201755397209
famp2,1500,16,MAE,kxx,0.00164166666666667
famp2,1500,16,MAE,kyy,0.00145694444444444
famp2,1500,16,MAE,kzz,0.00165
famp2,1500,16,Hellinger,kxx,0.0305485530704673
famp2,1500,16,Hellinger,kyy,0.0375135079639058
famp2,1500,16,Hellinger,kzz,0.0252174183654977
famp2,1500,16,Wasserstein,kxx,0.0107101872497936
famp2,1500,16,Wasserstein,kyy,0.0181948018851255
famp2,1500,16,Wasserstein,kzz,0.0127421073385185
famp2,1500,17,MAE,kxx,0.00129444444444444
famp2,1500,17,MAE,kyy,0.00130972222222223
famp2,1500,17,MAE,kzz,0.00230833333333333
famp2,1500,17,Hellinger,kxx,0.0209817363985228
famp2,1500,17,Hellinger,kyy,0.0338313054333341
famp2,1500,17,Hellinger,kzz,0.035902578390434
famp2,1500,17,Wasserstein,kxx,0.0102327566472804
famp2,1500,17,Wasserstein,kyy,0.0299891676057877
famp2,1500,17,Wasserstein,kzz,0.0420177838001356
famp2,1500,18,MAE,kxx,0.00357222222222222
famp2,1500,18,MAE,kyy,0.00339166666666667
famp2,1500,18,MAE,kzz,0.00414027777777778
famp2,1500,18,Hellinger,kxx,0.0425959409557782
famp2,1500,18,Hellinger,kyy,0.036378015803985
famp2,1500,18,Hellinger,kzz,0.0470997876897368
famp2,1500,18,Wasserstein,kxx,0.0273607359988781
famp2,1500,18,Wasserstein,kyy,0.0236663083634217
famp2,1500,18,Wasserstein,kzz,0.102165685338297
famp2,1500,19,MAE,kxx,0.00215694444444444
famp2,1500,19,MAE,kyy,0.00163472222222222
famp2,1500,19,MAE,kzz,0.001525
famp2,1500,19,Hellinger,kxx,0.0239250009316939
famp2,1500,19,Hellinger,kyy,0.027745710412407
famp2,1500,19,Hellinger,kzz,0.026371764223015
famp2,1500,19,Wasserstein,kxx,0.0162424811673496
famp2,1500,19,Wasserstein,kyy,0.0153094917464678
famp2,1500,19,Wasserstein,kzz,0.0160005970116498
famp2,1500,20,MAE,kxx,0.000829166666666666
famp2,1500,20,MAE,kyy,0.00189166666666666
famp2,1500,20,MAE,kzz,0.00166805555555555
famp2,1500,20,Hellinger,kxx,0.0149884895679874
famp2,1500,20,Hellinger,kyy,0.0241991936011601
famp2,1500,20,Hellinger,kzz,0.0280958046942354
famp2,1500,20,Wasserstein,kxx,0.010338480098576
famp2,1500,20,Wasserstein,kyy,0.0162714947643377
famp2,1500,20,Wasserstein,kzz,0.0340763895589471
famp2,1500,21,MAE,kxx,0.0020875
famp2,1500,21,MAE,kyy,0.00192638888888889
famp2,1500,21,MAE,kzz,0.00210277777777778
famp2,1500,21,Hellinger,kxx,0.0301615327171081
famp2,1500,21,Hellinger,kyy,0.0377975415016888
famp2,1500,21,Hellinger,kzz,0.0311762284038193
famp2,1500,21,Wasserstein,kxx,0.0191248039454735
famp2,1500,21,Wasserstein,kyy,0.0479092182360822
famp2,1500,21,Wasserstein,kzz,0.0149395487545022
famp2,1500,22,MAE,kxx,0.00126111111111111
famp2,1500,22,MAE,kyy,0.00143611111111111
famp2,1500,22,MAE,kzz,0.00250833333333333
famp2,1500,22,Hellinger,kxx,0.0179833660285949
famp2,1500,22,Hellinger,kyy,0.0434003017292601
famp2,1500,22,Hellinger,kzz,0.0281468178412214
famp2,1500,22,Wasserstein,kxx,0.014101917781053
famp2,1500,22,Wasserstein,kyy,0.0320480087209956
famp2,1500,22,Wasserstein,kzz,0.06461255001635
famp2,1500,23,MAE,kxx,0.00132638888888889
famp2,1500,23,MAE,kyy,0.00120277777777778
famp2,1500,23,MAE,kzz,0.002525
famp2,1500,23,Hellinger,kxx,0.0271521585495001
famp2,1500,23,Hellinger,kyy,0.0342739002977198
famp2,1500,23,Hellinger,kzz,0.0392414248077468
famp2,1500,23,Wasserstein,kxx,0.0126566968939749
famp2,1500,23,Wasserstein,kyy,0.0244841493871871
famp2,1500,23,Wasserstein,kzz,0.0301618456937245
famp2,1500,24,MAE,kxx,0.00236527777777778
famp2,1500,24,MAE,kyy,0.00148472222222222
famp2,1500,24,MAE,kzz,0.0029875
famp2,1500,24,Hellinger,kxx,0.0287187374059508
famp2,1500,24,Hellinger,kyy,0.0577880659904248
famp2,1500,24,Hellinger,kzz,0.0343258236852057
famp2,1500,24,Wasserstein,kxx,0.0342593950990172
famp2,1500,24,Wasserstein,kyy,0.0334617986921075
famp2,1500,24,Wasserstein,kzz,0.0605946530928963
famp2,1500,25,MAE,kxx,0.00155555555555556
famp2,1500,25,MAE,kyy,0.00139444444444444
famp2,1500,25,MAE,kzz,0.00205694444444444
famp2,1500,25,Hellinger,kxx,0.0378942597854091
famp2,1500,25,Hellinger,kyy,0.0334490077612337
famp2,1500,25,Hellinger,kzz,0.0304238257797779
famp2,1500,25,Wasserstein,kxx,0.0094622258044905
famp2,1500,25,Wasserstein,kyy,0.032877594019259
famp2,1500,25,Wasserstein,kzz,0.0231633768740502
famp2,1500,26,MAE,kxx,0.00280138888888889
famp2,1500,26,MAE,kyy,0.00113055555555556
famp2,1500,26,MAE,kzz,0.00306666666666666
famp2,1500,26,Hellinger,kxx,0.0266775375578208
famp2,1500,26,Hellinger,kyy,0.0287196912903713
famp2,1500,26,Hellinger,kzz,0.0467926127584374
famp2,1500,26,Wasserstein,kxx,0.0243845354051839
famp2,1500,26,Wasserstein,kyy,0.0314022802748242
famp2,1500,26,Wasserstein,kzz,0.0788281031901916
famp2,1500,27,MAE,kxx,0.00143055555555556
famp2,1500,27,MAE,kyy,0.00138888888888889
famp2,1500,27,MAE,kzz,0.00474583333333333
famp2,1500,27,Hellinger,kxx,0.0275135320971535
famp2,1500,27,Hellinger,kyy,0.028014467106734
famp2,1500,27,Hellinger,kzz,0.0570784196309411
famp2,1500,27,Wasserstein,kxx,0.015709634327262
famp2,1500,27,Wasserstein,kyy,0.0164445094526759
famp2,1500,27,Wasserstein,kzz,0.0560467934946178
famp2,1500,28,MAE,kxx,0.00180277777777778
famp2,1500,28,MAE,kyy,0.00123888888888889
famp2,1500,28,MAE,kzz,0.00236805555555556
famp2,1500,28,Hellinger,kxx,0.0274219147458456
famp2,1500,28,Hellinger,kyy,0.0472964692997713
famp2,1500,28,Hellinger,kzz,0.0304873813236301
famp2,1500,28,Wasserstein,kxx,0.0200218735333465
famp2,1500,28,Wasserstein,kyy,0.0116832378052445
famp2,1500,28,Wasserstein,kzz,0.0291089448588667
famp2,1500,29,MAE,kxx,0.00144444444444445
famp2,1500,29,MAE,kyy,0.00284444444444445
famp2,1500,29,MAE,kzz,0.00250833333333333
famp2,1500,29,Hellinger,kxx,0.0176961688798041
famp2,1500,29,Hellinger,kyy,0.0511616712618511
famp2,1500,29,Hellinger,kzz,0.036941621245174
famp2,1500,29,Wasserstein,kxx,0.015256672908826
famp2,1500,29,Wasserstein,kyy,0.0153760881376183
famp2,1500,29,Wasserstein,kzz,0.0309551864492287
famp2,1500,30,MAE,kxx,0.00128055555555555
famp2,1500,30,MAE,kyy,0.00236666666666666
famp2,1500,30,MAE,kzz,0.00217916666666666
famp2,1500,30,Hellinger,kxx,0.0176888359558551
famp2,1500,30,Hellinger,kyy,0.0373190945761691
famp2,1500,30,Hellinger,kzz,0.0363349974965391
famp2,1500,30,Wasserstein,kxx,0.0233612231250888
famp2,1500,30,Wasserstein,kyy,0.0277793727978991
famp2,1500,30,Wasserstein,kzz,0.0539458344312118
famp2,2000,1,MAE,kxx,0.00200833333333333
famp2,2000,1,MAE,kyy,0.00153333333333333
famp2,2000,1,MAE,kzz,0.00250833333333333
famp2,2000,1,Hellinger,kxx,0.0265324384467479
famp2,2000,1,Hellinger,kyy,0.0296524070332679
famp2,2000,1,Hellinger,kzz,0.0409213242020553
famp2,2000,1,Wasserstein,kxx,0.0155601622279473
famp2,2000,1,Wasserstein,kyy,0.0190367423259131
famp2,2000,1,Wasserstein,kzz,0.0490912109846998
famp2,2000,2,MAE,kxx,0.00136666666666667
famp2,2000,2,MAE,kyy,0.00172083333333333
famp2,2000,2,MAE,kzz,0.0018125
famp2,2000,2,Hellinger,kxx,0.025448441925633
famp2,2000,2,Hellinger,kyy,0.0301426859219103
famp2,2000,2,Hellinger,kzz,0.0259960552202446
famp2,2000,2,Wasserstein,kxx,0.0138303878879507
famp2,2000,2,Wasserstein,kyy,0.0147638822644287
famp2,2000,2,Wasserstein,kzz,0.0369722387270305
famp2,2000,3,MAE,kxx,0.00152916666666667
famp2,2000,3,MAE,kyy,0.0018375
famp2,2000,3,MAE,kzz,0.00297916666666667
famp2,2000,3,Hellinger,kxx,0.0188897046190851
famp2,2000,3,Hellinger,kyy,0.0397355189047493
famp2,2000,3,Hellinger,kzz,0.0374518824986862
famp2,2000,3,Wasserstein,kxx,0.016387635246335
famp2,2000,3,Wasserstein,kyy,0.0159977246425637
famp2,2000,3,Wasserstein,kzz,0.0582607930464941
famp2,2000,4,MAE,kxx,0.00147916666666667
famp2,2000,4,MAE,kyy,0.0013125
famp2,2000,4,MAE,kzz,0.00135833333333333
famp2,2000,4,Hellinger,kxx,0.0230122768651717
famp2,2000,4,Hellinger,kyy,0.0278321255922253
famp2,2000,4,Hellinger,kzz,0.0243793123761311
famp2,2000,4,Wasserstein,kxx,0.0136176948195342
famp2,2000,4,Wasserstein,kyy,0.019129205396927
famp2,2000,4,Wasserstein,kzz,0.0340533241815019
famp2,2000,5,MAE,kxx,0.00171666666666666
famp2,2000,5,MAE,kyy,0.00159583333333333
famp2,2000,5,MAE,kzz,0.00242083333333333
famp2,2000,5,Hellinger,kxx,0.0178388869931316
famp2,2000,5,Hellinger,kyy,0.0266841174212243
famp2,2000,5,Hellinger,kzz,0.0302240497729577
famp2,2000,5,Wasserstein,kxx,0.00983242928160706
famp2,2000,5,Wasserstein,kyy,0.0319052442312135
famp2,2000,5,Wasserstein,kzz,0.029066382269829
famp2,2000,6,MAE,kxx,0.00120416666666667
famp2,2000,6,MAE,kyy,0.0013875
famp2,2000,6,MAE,kzz,0.00185416666666667
famp2,2000,6,Hellinger,kxx,0.0186789359349798
famp2,2000,6,Hellinger,kyy,0.0328076043889694
famp2,2000,6,Hellinger,kzz,0.0252366495650557
famp2,2000,6,Wasserstein,kxx,0.00654091180830699
famp2,2000,6,Wasserstein,kyy,0.0115066959986404
famp2,2000,6,Wasserstein,kzz,0.0215985567899824
famp2,2000,7,MAE,kxx,0.00131666666666667
famp2,2000,7,MAE,kyy,0.00173333333333333
famp2,2000,7,MAE,kzz,0.00233333333333333
famp2,2000,7,Hellinger,kxx,0.0215894467812786
famp2,2000,7,Hellinger,kyy,0.0317008816513826
famp2,2000,7,Hellinger,kzz,0.0328029594059669
famp2,2000,7,Wasserstein,kxx,0.0197487655872082
famp2,2000,7,Wasserstein,kyy,0.0134222658752272
famp2,2000,7,Wasserstein,kzz,0.0350528298234181
famp2,2000,8,MAE,kxx,0.002375
famp2,2000,8,MAE,kyy,0.00140416666666667
famp2,2000,8,MAE,kzz,0.00166666666666667
famp2,2000,8,Hellinger,kxx,0.0261633471158731
famp2,2000,8,Hellinger,kyy,0.0291681785789329
famp2,2000,8,Hellinger,kzz,0.0259324228492881
famp2,2000,8,Wasserstein,kxx,0.0285692176732423
famp2,2000,8,Wasserstein,kyy,0.0166859949262673
famp2,2000,8,Wasserstein,kzz,0.0473690845047533
famp2,2000,9,MAE,kxx,0.00105
famp2,2000,9,MAE,kyy,0.00173333333333333
famp2,2000,9,MAE,kzz,0.0015375
famp2,2000,9,Hellinger,kxx,0.017174465570199
famp2,2000,9,Hellinger,kyy,0.0358051004985992
famp2,2000,9,Hellinger,kzz,0.0308315129496502
famp2,2000,9,Wasserstein,kxx,0.0099769188488655
famp2,2000,9,Wasserstein,kyy,0.019436134530731
famp2,2000,9,Wasserstein,kzz,0.0213973710668663
famp2,2000,10,MAE,kxx,0.00234166666666667
famp2,2000,10,MAE,kyy,0.00113333333333333
famp2,2000,10,MAE,kzz,0.00178749999999999
famp2,2000,10,Hellinger,kxx,0.0320031569256324
famp2,2000,10,Hellinger,kyy,0.0351778672555538
famp2,2000,10,Hellinger,kzz,0.0210265383507486
famp2,2000,10,Wasserstein,kxx,0.0166986034739666
famp2,2000,10,Wasserstein,kyy,0.0235850431645431
famp2,2000,10,Wasserstein,kzz,0.021980764437252
famp2,2000,11,MAE,kxx,0.0011
famp2,2000,11,MAE,kyy,0.00145416666666667
famp2,2000,11,MAE,kzz,0.00141666666666666
famp2,2000,11,Hellinger,kxx,0.0140830034685668
famp2,2000,11,Hellinger,kyy,0.030396816434677
famp2,2000,11,Hellinger,kzz,0.027903778662443
famp2,2000,11,Wasserstein,kxx,0.0098867601868562
famp2,2000,11,Wasserstein,kyy,0.018116209744084
famp2,2000,11,Wasserstein,kzz,0.0246061666697561
famp2,2000,12,MAE,kxx,0.000941666666666665
famp2,2000,12,MAE,kyy,0.0011375
famp2,2000,12,MAE,kzz,0.002825
famp2,2000,12,Hellinger,kxx,0.0205983736711468
famp2,2000,12,Hellinger,kyy,0.0294010720529768
famp2,2000,12,Hellinger,kzz,0.02963148539392
famp2,2000,12,Wasserstein,kxx,0.0125355175817877
famp2,2000,12,Wasserstein,kyy,0.0364951502312626
famp2,2000,12,Wasserstein,kzz,0.0208552092079903
famp2,2000,13,MAE,kxx,0.00158333333333333
famp2,2000,13,MAE,kyy,0.0014625
famp2,2000,13,MAE,kzz,0.00289583333333333
famp2,2000,13,Hellinger,kxx,0.0222007595479447
famp2,2000,13,Hellinger,kyy,0.0323924362772465
famp2,2000,13,Hellinger,kzz,0.0317934888660767
famp2,2000,13,Wasserstein,kxx,0.0199219641193758
famp2,2000,13,Wasserstein,kyy,0.030130986660132
famp2,2000,13,Wasserstein,kzz,0.0545645938336244
famp2,2000,14,MAE,kxx,0.00181666666666667
famp2,2000,14,MAE,kyy,0.00122083333333333
famp2,2000,14,MAE,kzz,0.001325
famp2,2000,14,Hellinger,kxx,0.0237318460965957
famp2,2000,14,Hellinger,kyy,0.0321860368550352
famp2,2000,14,Hellinger,kzz,0.0308933045216785
famp2,2000,14,Wasserstein,kxx,0.0106476583340254
famp2,2000,14,Wasserstein,kyy,0.0222594664610968
famp2,2000,14,Wasserstein,kzz,0.0344522861451605
famp2,2000,15,MAE,kxx,0.00085
famp2,2000,15,MAE,kyy,0.00211666666666667
famp2,2000,15,MAE,kzz,0.00175833333333333
famp2,2000,15,Hellinger,kxx,0.014573110473549
famp2,2000,15,Hellinger,kyy,0.0331418128003753
famp2,2000,15,Hellinger,kzz,0.0295814700066349
famp2,2000,15,Wasserstein,kxx,0.00634257820535287
famp2,2000,15,Wasserstein,kyy,0.0231462391609173
famp2,2000,15,Wasserstein,kzz,0.0226983475761666
famp2,2000,16,MAE,kxx,0.00181666666666666
famp2,2000,16,MAE,kyy,0.0010375
famp2,2000,16,MAE,kzz,0.00169166666666667
famp2,2000,16,Hellinger,kxx,0.0247210119343225
famp2,2000,16,Hellinger,kyy,0.0282342353513898
famp2,2000,16,Hellinger,kzz,0.0204459176080886
famp2,2000,16,Wasserstein,kxx,0.0143026583110514
famp2,2000,16,Wasserstein,kyy,0.0140468524494796
famp2,2000,16,Wasserstein,kzz,0.0224714437111368
famp2,2000,17,MAE,kxx,0.000708333333333336
famp2,2000,17,MAE,kyy,0.00164583333333333
famp2,2000,17,MAE,kzz,0.0020125
famp2,2000,17,Hellinger,kxx,0.0109955191973916
famp2,2000,17,Hellinger,kyy,0.0394332291757532
famp2,2000,17,Hellinger,kzz,0.0342993683105572
famp2,2000,17,Wasserstein,kxx,0.00872357117331113
famp2,2000,17,Wasserstein,kyy,0.0148997809976636
famp2,2000,17,Wasserstein,kzz,0.0281021167626444
famp2,2000,18,MAE,kxx,0.00144583333333333
famp2,2000,18,MAE,kyy,0.0015625
famp2,2000,18,MAE,kzz,0.0032125
famp2,2000,18,Hellinger,kxx,0.0237484388704933
famp2,2000,18,Hellinger,kyy,0.0283376720734226
famp2,2000,18,Hellinger,kzz,0.0383387263414535
famp2,2000,18,Wasserstein,kxx,0.0113314521751746
famp2,2000,18,Wasserstein,kyy,0.0155480730808213
famp2,2000,18,Wasserstein,kzz,0.0393506946775637
famp2,2000,19,MAE,kxx,0.0024125
famp2,2000,19,MAE,kyy,0.00140833333333334
famp2,2000,19,MAE,kzz,0.00135833333333333
famp2,2000,19,Hellinger,kxx,0.030835267431894
famp2,2000,19,Hellinger,kyy,0.0298250212829545
famp2,2000,19,Hellinger,kzz,0.0240805113063897
famp2,2000,19,Wasserstein,kxx,0.0178648013824289
famp2,2000,19,Wasserstein,kyy,0.010301197356638
famp2,2000,19,Wasserstein,kzz,0.0265054765292898
famp2,2000,20,MAE,kxx,0.00152083333333333
famp2,2000,20,MAE,kyy,0.00176666666666667
famp2,2000,20,MAE,kzz,0.00112916666666666
famp2,2000,20,Hellinger,kxx,0.0238419637654172
famp2,2000,20,Hellinger,kyy,0.0285310677863196
famp2,2000,20,Hellinger,kzz,0.0272588950881836
famp2,2000,20,Wasserstein,kxx,0.0109806718960449
famp2,2000,20,Wasserstein,kyy,0.0193643812185912
famp2,2000,20,Wasserstein,kzz,0.0141956211514231
famp2,2000,21,MAE,kxx,0.000995833333333333
famp2,2000,21,MAE,kyy,0.00180416666666667
famp2,2000,21,MAE,kzz,0.00167083333333333
famp2,2000,21,Hellinger,kxx,0.0188360860066372
famp2,2000,21,Hellinger,kyy,0.0314108174679342
famp2,2000,21,Hellinger,kzz,0.0236216253921867
famp2,2000,21,Wasserstein,kxx,0.0101522269824755
famp2,2000,21,Wasserstein,kyy,0.0179433705415463
famp2,2000,21,Wasserstein,kzz,0.0543371821155477
famp2,2000,22,MAE,kxx,0.00139166666666667
famp2,2000,22,MAE,kyy,0.00105416666666667
famp2,2000,22,MAE,kzz,0.0021875
famp2,2000,22,Hellinger,kxx,0.0255675577658267
famp2,2000,22,Hellinger,kyy,0.0341769739587875
famp2,2000,22,Hellinger,kzz,0.0314895395219869
famp2,2000,22,Wasserstein,kxx,0.013858224698642
famp2,2000,22,Wasserstein,kyy,0.015395156908998
famp2,2000,22,Wasserstein,kzz,0.038082146972625
famp2,2000,23,MAE,kxx,0.00202916666666667
famp2,2000,23,MAE,kyy,0.00084166666666667
famp2,2000,23,MAE,kzz,0.00191666666666666
famp2,2000,23,Hellinger,kxx,0.0267843453074505
famp2,2000,23,Hellinger,kyy,0.0326905336374161
famp2,2000,23,Hellinger,kzz,0.0297334389886708
famp2,2000,23,Wasserstein,kxx,0.019317276446705
famp2,2000,23,Wasserstein,kyy,0.00923808991469142
famp2,2000,23,Wasserstein,kzz,0.0172044091521973
famp2,2000,24,MAE,kxx,0.0014375
famp2,2000,24,MAE,kyy,0.00210833333333333
famp2,2000,24,MAE,kzz,0.001625
famp2,2000,24,Hellinger,kxx,0.0204747850121406
famp2,2000,24,Hellinger,kyy,0.0268309619340025
famp2,2000,24,Hellinger,kzz,0.0274176224684467
famp2,2000,24,Wasserstein,kxx,0.0124694825397882
famp2,2000,24,Wasserstein,kyy,0.0128693542122988
famp2,2000,24,Wasserstein,kzz,0.0519402093042372
famp2,2000,25,MAE,kxx,0.00151666666666666
famp2,2000,25,MAE,kyy,0.00205
famp2,2000,25,MAE,kzz,0.0020375
famp2,2000,25,Hellinger,kxx,0.0203849177190719
famp2,2000,25,Hellinger,kyy,0.0371912026976248
famp2,2000,25,Hellinger,kzz,0.0305268942423731
famp2,2000,25,Wasserstein,kxx,0.0108358351533811
famp2,2000,25,Wasserstein,kyy,0.0312733141670811
famp2,2000,25,Wasserstein,kzz,0.031950334493475
famp2,2000,26,MAE,kxx,0.0019
famp2,2000,26,MAE,kyy,0.0014875
famp2,2000,26,MAE,kzz,0.00164583333333333
famp2,2000,26,Hellinger,kxx,0.0236840371969399
famp2,2000,26,Hellinger,kyy,0.0357196380506015
famp2,2000,26,Hellinger,kzz,0.0338844662658369
famp2,2000,26,Wasserstein,kxx,0.0134406559448958
famp2,2000,26,Wasserstein,kyy,0.0194771066847785
famp2,2000,26,Wasserstein,kzz,0.026647716819565
famp2,2000,27,MAE,kxx,0.00152916666666667
famp2,2000,27,MAE,kyy,0.000829166666666669
famp2,2000,27,MAE,kzz,0.0023375
famp2,2000,27,Hellinger,kxx,0.0193758083479343
famp2,2000,27,Hellinger,kyy,0.0215760526213079
famp2,2000,27,Hellinger,kzz,0.0340501838518282
famp2,2000,27,Wasserstein,kxx,0.00957032789673056
famp2,2000,27,Wasserstein,kyy,0.0144019289454496
famp2,2000,27,Wasserstein,kzz,0.0293541645420874
famp2,2000,28,MAE,kxx,0.00235416666666667
famp2,2000,28,MAE,kyy,0.00176666666666666
famp2,2000,28,MAE,kzz,0.0023125
famp2,2000,28,Hellinger,kxx,0.0275354837846153
famp2,2000,28,Hellinger,kyy,0.0331559428624533
famp2,2000,28,Hellinger,kzz,0.0342960658889299
famp2,2000,28,Wasserstein,kxx,0.0114388344208718
famp2,2000,28,Wasserstein,kyy,0.025964275279171
famp2,2000,28,Wasserstein,kzz,0.0444491932801824
famp2,2000,29,MAE,kxx,0.00110416666666667
famp2,2000,29,MAE,kyy,0.00152916666666667
famp2,2000,29,MAE,kzz,0.00170416666666667
famp2,2000,29,Hellinger,kxx,0.0200849213820558
famp2,2000,29,Hellinger,kyy,0.0279502201527517
famp2,2000,29,Hellinger,kzz,0.0317859311371363
famp2,2000,29,Wasserstein,kxx,0.0105159554926581
famp2,2000,29,Wasserstein,kyy,0.0135597628380706
famp2,2000,29,Wasserstein,kzz,0.020498247623316
famp2,2000,30,MAE,kxx,0.001375
famp2,2000,30,MAE,kyy,0.000912499999999998
famp2,2000,30,MAE,kzz,0.00231666666666667
famp2,2000,30,Hellinger,kxx,0.0165928569078278
famp2,2000,30,Hellinger,kyy,0.0314518851050644
famp2,2000,30,Hellinger,kzz,0.0330992248344026
famp2,2000,30,Wasserstein,kxx,0.0126305695427612
famp2,2000,30,Wasserstein,kyy,0.0085580979701163
famp2,2000,30,Wasserstein,kzz,0.0402807416951314
famp3,20,1,MAE,kxx,0.0109333333333333
famp3,20,1,MAE,kyy,0.0193375
famp3,20,1,MAE,kzz,0.0352583333333333
famp3,20,1,Hellinger,kxx,0.166093707029112
famp3,20,1,Hellinger,kyy,0.243297420139213
famp3,20,1,Hellinger,kzz,0.352717819377145
famp3,20,1,Wasserstein,kxx,0.0809930492009561
famp3,20,1,Wasserstein,kyy,0.183150104056503
famp3,20,1,Wasserstein,kzz,0.297162382761398
famp3,20,2,MAE,kxx,0.020425
famp3,20,2,MAE,kyy,0.0102583333333333
famp3,20,2,MAE,kzz,0.0313708333333333
famp3,20,2,Hellinger,kxx,0.269696104576727
famp3,20,2,Hellinger,kyy,0.18234535100005
famp3,20,2,Hellinger,kzz,0.426547703932909
famp3,20,2,Wasserstein,kxx,0.213066602269827
famp3,20,2,Wasserstein,kyy,0.0767832924934499
famp3,20,2,Wasserstein,kzz,0.525495216228785
famp3,20,3,MAE,kxx,0.0129958333333333
famp3,20,3,MAE,kyy,0.0103333333333333
famp3,20,3,MAE,kzz,0.0195416666666667
famp3,20,3,Hellinger,kxx,0.271351191001432
famp3,20,3,Hellinger,kyy,0.193883776726488
famp3,20,3,Hellinger,kzz,0.330649152438609
famp3,20,3,Wasserstein,kxx,0.119611228379466
famp3,20,3,Wasserstein,kyy,0.111080900765954
famp3,20,3,Wasserstein,kzz,0.20234491424937
famp3,20,4,MAE,kxx,0.0269458333333333
famp3,20,4,MAE,kyy,0.0131916666666667
famp3,20,4,MAE,kzz,0.0213041666666667
famp3,20,4,Hellinger,kxx,0.291664538529958
famp3,20,4,Hellinger,kyy,0.193699393001241
famp3,20,4,Hellinger,kzz,0.272405041043692
famp3,20,4,Wasserstein,kxx,0.119295548513863
famp3,20,4,Wasserstein,kyy,0.105079995874418
famp3,20,4,Wasserstein,kzz,0.314503961824744
famp3,20,5,MAE,kxx,0.0114416666666667
famp3,20,5,MAE,kyy,0.00936666666666667
famp3,20,5,MAE,kzz,0.0140625
famp3,20,5,Hellinger,kxx,0.185708628005754
famp3,20,5,Hellinger,kyy,0.266214596160388
famp3,20,5,Hellinger,kzz,0.220895810794832
famp3,20,5,Wasserstein,kxx,0.0779647023773322
famp3,20,5,Wasserstein,kyy,0.109036697083259
famp3,20,5,Wasserstein,kzz,0.17887942711215
famp3,20,6,MAE,kxx,0.0161833333333333
