ScenarioIndex,ScenarioLabel,ScenarioName,Window,OriginalFWPattern,OriginalHWPattern,CollapsedFWPattern,CollapsedHWPattern,CollapsedFWThickness,CollapsedHWThickness,CollapsedFWZmax,CollapsedHWZmax,SmearOverlapRule,CollapseAdjacentLithology,CaseIndex,CaseLabel,FaultingDepth,SandVcl,ClayVcl,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,CheckpointFile
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,SCS,C,36.9255 72.7074 36.3111,145.944,1837.5 1799.8281 1762.5,1800.0062,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,422601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp2\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,SCS,C,36.9255 72.7074 36.3111,145.944,1837.5 1799.8281 1762.5,1800.0062,cell_union_psmear,1,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,422701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp2\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,430101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,430201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,430301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,430401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,430501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,430601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,430701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,430801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,430901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,431001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,431101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,431201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,431301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,431401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,431501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,431601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,431701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,431801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,431901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,432001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,432101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,432201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,432301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,432401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,432501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,432601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,C,SCS,143.4148,35.8537 71.7074 35.8537,1701.3,1738.8 1701.3 1663.8,cell_union_psmear,1,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,432701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp3\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,440101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,440201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,440301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,440401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,440501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,440601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,440701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,440801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,440901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,441001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,441101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,441201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,441301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,441401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,441501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,441601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,441701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,441801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,441901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,442001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,442101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,442201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,442301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,442401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,SCS,C,35.8537 71.7074 35.9255,143.4866,1638.8 1601.3 1563.8,1601.2812,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,442501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_04_low_sand_nonuniform\famp4\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
