sample_index,log10_kxx,log10_kyy,log10_kzz,cluster
8936,-2.4090392155,-0.6240557670,-0.7281375462,2
8937,-1.8505140054,-1.2148026868,-0.6897645706,2
8938,-2.1601949753,-1.0084629762,-1.4502843654,2
8939,-4.3385634857,-1.3820612832,-0.9809153797,1
8940,-1.7567859812,-1.6788424532,-0.8934627178,2
8941,-4.9283138428,-1.7614631742,-1.1445861115,1
8942,-2.0162448699,-1.5374188785,-0.9067934271,2
8943,-2.0750022582,-1.3052564720,-0.8069892841,2
8944,-1.6366320181,-5.0674432253,-4.9102127112,3
8945,-5.2260218689,-1.0378912723,-1.0470104241,1
8946,-2.2178603146,-2.0782573206,-1.0062958474,2
8947,-1.7652735514,-0.9447763034,-0.8857261024,2
8948,-2.2799831353,-1.4514286392,-1.7264815330,2
8949,-2.0911108592,-0.9893559866,-2.5180641317,2
8950,-2.3501879295,-1.4336861121,-0.9283637544,2
8951,-1.9048311038,-0.8222186689,-0.7577223775,2
8952,-5.1334355862,-1.4690753896,-1.1418990055,1
8953,-2.2293458269,-1.2820848514,-1.2093832231,2
8954,-2.4932384869,-1.1479602422,-0.8721516722,2
8955,-5.1195254364,-0.8013743381,-0.9761019789,1
8956,-2.2079714179,-1.4168901379,-1.1493665523,2
8957,-2.3134321947,-1.3747115928,-1.9814980838,2
8958,-2.1947070983,-1.3972053248,-4.8084143550,3
8959,-2.1453595593,-0.9058016810,-1.0299309654,2
8960,-2.3090569217,-1.1994251830,-1.7684961407,2
8961,-2.3644092525,-1.4916656212,-1.5500110126,2
8962,-3.4300391986,-1.2543112008,-0.8583859724,1
8963,-1.7714177923,-1.1556716715,-0.5861297975,2
8964,-3.0497989638,-1.4839511243,-1.2753630057,2
8965,-2.0138663429,-1.2319375991,-1.4524822588,2
8966,-4.8542116061,-2.1611786285,-1.5443539299,1
8967,-2.9412964792,-1.4462550666,-1.3385802079,2
8968,-2.2059949233,-1.1370255169,-0.6962991604,2
8969,-2.2048553962,-1.6123116798,-1.0612906725,2
8970,-4.5676491265,-1.1198282926,-1.0850764889,1
8971,-2.1414932702,-1.8077188098,-1.4250801450,2
8972,-2.2782321504,-1.1998971414,-1.2981165633,2
8973,-2.4050629726,-1.3723397343,-1.4066228946,2
8974,-3.0890771873,-1.0919784699,-0.9991151560,2
8975,-1.8195442987,-1.0281986305,-1.2279283925,2
8976,-1.8787485606,-1.2602078276,-0.9218938096,2
8977,-3.0436507946,-1.2314753754,-1.4333078528,2
8978,-1.9377181134,-1.4950854405,-1.4944528643,2
8979,-2.6375794321,-1.0321280303,-0.9675107118,2
8980,-2.7273043331,-1.3544564766,-2.4809916027,2
8981,-5.2934570267,-1.3237809975,-1.4199682081,1
8982,-2.0947299074,-1.1468746057,-0.9367104757,2
8983,-1.7798987731,-1.1614513682,-0.8529575674,2
8984,-1.9780882522,-1.6449549963,-4.9894417685,3
8985,-2.0673454389,-1.3857431536,-1.3495601123,2
8986,-2.2128700559,-0.9243809876,-1.0539447869,2
8987,-3.9473619902,-0.8490696337,-0.8406321342,1
8988,-2.5200969129,-1.4432940232,-1.8046231659,2
8989,-4.2663023127,-0.9297743211,-0.9220780549,1
8990,-1.9904293231,-1.0220553494,-0.8702338099,2
8991,-3.3526322028,-1.1050319722,-0.8252151663,2
8992,-1.9465745275,-0.9460128980,-1.8027818348,2
8993,-2.2176826772,-1.2498215029,-1.0407250789,2
8994,-1.7806720148,-1.1082987203,-1.1312398712,2
8995,-1.5738350196,-1.2906250733,-0.7082649846,2
8996,-1.9165717989,-1.2016109734,-1.1413738690,2
8997,-2.4488246177,-1.1988391215,-0.8517843419,2
8998,-1.8848149827,-1.1275093997,-1.7567673782,2
8999,-1.8416282581,-1.2986109978,-1.4528886026,2
9000,-2.6881753784,-0.9670134538,-1.1958752009,2
9001,-4.3926313903,-1.3402248823,-1.3306562173,1
9002,-1.7381056593,-0.8503350585,-0.6470874538,2
9003,-1.8642963677,-0.8717095314,-4.7928356725,3
9004,-2.8654563168,-1.2059016124,-1.0605253829,2
9005,-2.6277619264,-1.4642855792,-0.9357839900,2
9006,-1.9406510872,-1.0883782275,-1.4528933831,2
9007,-2.8412263296,-1.3227625501,-1.1794493580,2
9008,-2.2686309289,-1.2108952674,-1.5396817333,2
9009,-1.7858863991,-1.0825862282,-0.8623119933,2
9010,-1.9751129206,-0.8691503688,-0.7930384229,2
9011,-2.9651014540,-1.0162392156,-1.1459801732,2
9012,-2.0495134060,-1.1935440907,-1.2525894766,2
9013,-1.8768691723,-1.3596679044,-0.9570168961,2
9014,-2.0919982924,-1.1778144812,-0.9932888498,2
9015,-1.8641388750,-1.1013172258,-1.0708787107,2
9016,-2.9612122368,-1.3444751638,-1.2409211290,2
9017,-2.6756758675,-1.0573241490,-0.8912415818,2
9018,-2.8668962701,-1.4970741924,-0.9536486543,2
9019,-2.9273188709,-1.0847018642,-1.7230554315,2
9020,-1.7343745869,-1.1214685680,-0.6088219895,2
9021,-2.6140187686,-1.3759349316,-1.1468703333,2
9022,-1.7797754477,-1.0615420006,-1.1777089897,2
9023,-2.6954951520,-1.1961171504,-0.7304636828,2
9024,-2.6734347941,-1.9643327345,-2.2708961498,2
9025,-2.1848825201,-1.4378243473,-1.8612875244,2
9026,-2.0055434979,-1.2773643339,-1.4026369589,2
9027,-1.9471841916,-1.1521445066,-1.2927140281,2
9028,-1.7671234704,-0.9524308695,-1.2818043998,2
9029,-4.5700900114,-1.6809887184,-1.7887908218,1
9030,-1.9902282101,-1.4920831780,-2.0640595530,2
9031,-5.3480910775,-1.1540255923,-1.0178523347,1
9032,-2.2764278963,-1.1758642463,-1.3185850855,2
9033,-4.5749019145,-1.3775670278,-4.9250260920,3
9034,-2.9344563379,-1.5230584594,-0.9359761228,2
9035,-2.2003345557,-1.0884788518,-0.9164895304,2
9036,-2.1970830376,-1.4354514991,-1.5579447345,2
9037,-2.0262195074,-1.1003798084,-0.9725619807,2
9038,-2.3158883917,-0.9886724865,-1.3425104765,2
9039,-3.3431048478,-1.3327154556,-1.2541230090,2
9040,-2.6349089585,-1.3688237003,-1.0394873567,2
9041,-2.2243208491,-1.9933900783,-1.8542753813,2
9042,-4.5548102365,-1.1539599300,-4.8465461088,3
9043,-3.8771360176,-1.4423445586,-1.7967792188,1
9044,-2.2787064054,-1.4393853671,-1.5108953131,2
9045,-2.0646623500,-1.2706127443,-5.1267869648,3
9046,-2.1003522554,-1.1960882362,-1.6549271260,2
9047,-2.3367541735,-1.0228823160,-2.1352085543,2
9048,-2.6982848902,-1.1701744438,-5.0322729981,3
9049,-5.3167112633,-1.7880462968,-1.9246954195,1
9050,-2.3392927675,-1.4443425992,-1.6879578734,2
9051,-2.2185774221,-1.5931156100,-0.7359061807,2
9052,-2.0411260515,-1.6382805167,-1.2716624181,2
9053,-4.9913615880,-1.2048653049,-0.9755820710,1
9054,-4.5534848405,-0.9551223272,-1.1310511307,1
9055,-2.6408072313,-1.2332521651,-0.7225967882,2
9056,-2.2145168676,-2.0357021859,-1.4334848225,2
9057,-2.3165498539,-1.2261653382,-1.0196213282,2
9058,-3.0847322775,-1.5930108890,-1.0980866784,2
9059,-3.7597192086,-1.2036412039,-1.3550420485,1
9060,-3.8835532615,-1.0536077104,-1.1000983998,1
9061,-2.8892775364,-1.4111147468,-1.1442219674,2
9062,-2.2078067324,-1.0803404219,-0.9165494163,2
9063,-2.5825535833,-1.3595679172,-2.2244937134,2
9064,-5.1582499428,-2.0064345984,-0.9312151179,1
9065,-2.3236552161,-0.8758264291,-0.8495478920,2
9066,-3.0090469621,-1.2679002630,-1.2337773478,2
9067,-2.5498961275,-1.7395551898,-2.3807354388,2
9068,-2.4082659025,-1.2491951923,-0.9052017270,2
9069,-1.9266400107,-1.1121664955,-1.1053163202,2
9070,-1.9675819855,-0.9452702334,-0.6538224803,2
9071,-2.5301322201,-1.2448879201,-0.9000022654,2
9072,-4.7901860514,-1.1323013648,-1.6777904253,1
9073,-2.1003998544,-1.4211480142,-1.1852338397,2
9074,-4.3444598446,-1.0433107121,-1.0060676746,1
9075,-4.2453676958,-0.6982178588,-0.9441616384,1
9076,-2.4806751239,-1.4475056544,-1.0954453344,2
9077,-2.5861178114,-1.2452405043,-0.8758339541,2
9078,-3.5426242648,-1.5855935218,-1.3408409217,1
9079,-2.5522520911,-1.3913450429,-0.8851381996,2
9080,-4.3990520954,-1.6075457385,-0.8124540596,1
9081,-4.8911233081,-1.2577967959,-1.4270394154,1
9082,-1.4986133065,-1.1112561938,-2.3105348689,2
9083,-2.5238193512,-1.7708025012,-1.2583286941,2
9084,-1.9367811696,-1.6545259592,-0.7270806069,2
9085,-2.8292942233,-1.6432218587,-1.7552632553,2
9086,-2.0221366240,-1.1838394762,-0.7151220761,2
9087,-2.0332112169,-1.1081935727,-0.9338070313,2
9088,-1.9906875224,-1.2069999050,-0.8762661690,2
9089,-2.0302490411,-1.1800005965,-0.9001636598,2
9090,-2.8896146336,-1.0461522730,-1.6221571805,2
9091,-2.9599042684,-1.3038649630,-1.2129867925,2
9092,-5.1484206470,-1.3713448200,-4.9056579213,3
9093,-1.6260484671,-1.0736666664,-1.1272325412,2
9094,-2.3016973735,-2.7829559724,-0.9598932351,2
9095,-3.1302596857,-0.8810855004,-1.1096536315,2
9096,-2.2959979756,-1.4072818565,-1.1481981817,2
9097,-2.3561630984,-1.1458361087,-2.2870533160,2
9098,-3.5787404521,-1.0529941160,-0.9944933291,1
9099,-5.3885095658,-1.0795008578,-4.8522253185,3
9100,-3.0201752812,-2.2064612523,-1.0210173275,2
9101,-4.7420813372,-1.1444261541,-1.2848946342,1
9102,-1.9622502404,-0.8702589756,-1.2829716628,2
9103,-2.1512865611,-1.1624408785,-1.2644212448,2
9104,-2.7289628529,-0.8767090757,-0.9631929892,2
9105,-4.1614985042,-2.3151865023,-1.2427741398,1
9106,-2.9130511250,-1.3068566723,-1.4268559146,2
9107,-2.5266774153,-0.9975638310,-1.1949814438,2
9108,-2.2119395996,-2.2061025326,-1.7001060273,2
9109,-2.5100241322,-1.3617894902,-1.4569110114,2
9110,-2.4374304881,-1.3506230734,-1.0100530730,2
9111,-2.3754391227,-1.2716573813,-4.8478899888,3
9112,-2.1148580201,-1.1503487234,-0.7032510837,2
9113,-1.6128654942,-1.3894421746,-1.5030564908,2
9114,-1.9474914940,-1.4963291126,-2.1404097503,2
9115,-1.4644468683,-0.8941286705,-0.8602345688,2
9116,-2.7836968015,-1.3736504272,-1.1015314464,2
9117,-1.8574731592,-1.6628642401,-1.0081024963,2
9118,-2.7847213679,-1.3527395551,-1.8742386883,2
9119,-2.4714662399,-0.9760890090,-0.7873618208,2
9120,-3.4225275590,-1.1421628967,-2.1153102117,1
9121,-2.6432049392,-1.0931223664,-1.1658378783,2
9122,-1.9652516800,-1.0591762962,-0.9046398356,2
9123,-2.8109944850,-1.5436240822,-0.9716986922,2
9124,-4.4463844682,-0.7188355699,-0.7336730698,1
9125,-3.0054269362,-1.1431876933,-0.6563896241,2
9126,-5.5313568622,-5.1231831699,-5.0132545989,3
9127,-4.1419839539,-0.8277588525,-0.7044788927,1
9128,-1.5800642158,-1.0395207464,-1.6734128169,2
9129,-1.7839393054,-1.1025481919,-0.8723559820,2
9130,-2.2103838468,-1.1745501755,-1.2888478707,2
9131,-4.2747982236,-1.3110433353,-1.7760326137,1
9132,-2.6066204305,-1.1704092958,-1.0168395834,2
9133,-3.7073686909,-1.1386866942,-1.4613059608,1
9134,-3.3281705853,-1.3487836212,-1.3259328091,2
9135,-2.9494982143,-0.8621096933,-1.2270862300,2
9136,-2.4424041585,-1.2567181999,-4.8809970817,3
9137,-2.3898003346,-1.0918412673,-1.1599238130,2
9138,-2.3987809749,-1.0114490791,-0.7321244002,2
9139,-1.7505046408,-1.0769987623,-0.8288136855,2
9140,-2.1143506719,-1.4205488107,-1.0879814430,2
9141,-5.3343466592,-2.0845859825,-1.2954846446,1
9142,-2.6760622342,-1.2918271854,-4.6715628875,3
9143,-2.1921253493,-1.0131699856,-1.1524897155,2
9144,-1.4519875571,-1.3194573760,-1.0955924172,2
9145,-1.9249313749,-1.2233505106,-1.0915983909,2
9146,-2.3134806051,-0.7415663294,-0.8202882494,2
9147,-4.4533404705,-1.0110557497,-0.9976115358,1
9148,-2.5563032743,-1.7290345454,-1.4736467739,2
9149,-2.5544005338,-1.4173316064,-1.3386122211,2
9150,-2.1031431160,-1.9358049621,-0.8344126898,2
9151,-1.7881857780,-1.2385593673,-0.8145183247,2
9152,-2.5160972817,-1.2766255049,-0.7970836974,2
9153,-1.9100255528,-1.1990116288,-1.1303873954,2
9154,-1.8291033322,-1.3557313592,-1.0197211326,2
9155,-2.0996202518,-1.0572390578,-1.4983207153,2
9156,-5.3483520251,-1.1130506863,-2.0569555029,1
9157,-1.8388928284,-1.0852068289,-1.4387467840,2
9158,-4.7042551096,-0.5574946795,-0.5893337644,1
9159,-3.0055689640,-1.0128215701,-0.8349600046,2
9160,-4.5293471855,-1.0087518719,-0.9728180071,1
9161,-5.0314085921,-0.6275009491,-1.2718162097,1
9162,-2.8606454067,-1.0112967767,-0.7582395256,2
9163,-4.8664404600,-0.8749482348,-1.4397094239,1
9164,-2.5189403163,-1.6704069597,-0.9730246961,2
9165,-4.3262340424,-0.7274827204,-0.9483813158,1
9166,-2.4138950891,-1.4802932225,-1.4025434793,2
9167,-2.1095821028,-2.0869515146,-0.9231516473,2
9168,-2.4829545372,-1.2707899851,-1.5587218502,2
9169,-2.4308151428,-1.3026108115,-0.8026594013,2
9170,-1.7995196736,-1.2662575753,-1.2778002739,2
9171,-3.0112919295,-1.5899634193,-1.3680543569,2
9172,-2.5627457898,-1.9470204758,-1.0362675970,2
9173,-1.8134780942,-1.1702292696,-0.8393017994,2
9174,-2.4678875734,-1.3658544636,-1.7598984651,2
9175,-2.8095873692,-1.5159414588,-1.4372796275,2
9176,-5.7796293642,-1.1003609876,-5.0157729058,3
9177,-2.3409409583,-1.0482449186,-1.2031458989,2
9178,-2.2163557677,-1.0749629931,-1.3156767978,2
9179,-2.8360012722,-1.0850167624,-1.1042679427,2
9180,-1.9639980345,-1.0997942106,-1.3776059948,2
9181,-1.8991409189,-1.6095363505,-1.1356359469,2
9182,-1.9862921826,-1.1094764309,-0.9857506620,2
9183,-2.2081494156,-1.8196911073,-1.2281481943,2
9184,-1.5901459883,-1.1861927911,-4.8281602405,3
9185,-5.0191151250,-1.4117020376,-4.9027866400,3
9186,-4.7441952380,-1.2863197003,-0.9881252465,1
9187,-2.0782615940,-1.3048561724,-1.3129541584,2
9188,-5.0454987751,-1.3443367665,-1.1380826528,1
9189,-1.7812873802,-1.0322191141,-1.3635622689,2
9190,-2.7136014511,-1.1756311982,-1.0212150654,2
9191,-2.0245443201,-1.2888524998,-1.2972842414,2
9192,-1.9226553412,-1.1171651010,-1.0585900404,2
9193,-2.4890796185,-1.4582535725,-0.8079075021,2
9194,-2.3253422570,-1.3021035507,-1.3460394624,2
9195,-2.3033712594,-4.7325831956,-1.9740913858,2
9196,-2.4333316537,-1.0557639984,-0.8940957256,2
9197,-2.1165007733,-1.5547633910,-5.0129014765,3
9198,-2.2003006226,-0.9337969574,-0.6219036926,2
9199,-1.9765130015,-1.2338967186,-0.9857498841,2
9200,-4.7164671706,-1.0856276701,-0.8915297613,1
9201,-2.3352105439,-1.0731768710,-1.1975282089,2
9202,-1.9772095247,-1.1360041368,-0.8480097243,2
9203,-2.3161379525,-1.6824821212,-1.0621802460,2
9204,-2.1539419755,-1.7438095847,-0.9851476710,2
9205,-1.5062456593,-1.0111836165,-0.5356024139,2
9206,-2.2788672013,-1.3976459262,-1.3890044280,2
9207,-2.1798953926,-0.9498126305,-0.7413452020,2
9208,-1.6677534413,-1.2144199687,-1.7358276168,2
9209,-2.2585295571,-1.2458834438,-1.3875053447,2
9210,-2.5710249059,-1.2462376523,-1.4215543207,2
9211,-1.7789349094,-1.2902337248,-1.2176047654,2
9212,-2.8838158254,-1.6002109101,-4.8458891492,3
9213,-2.3471847814,-0.7873775004,-0.7918068659,2
9214,-1.6876212494,-1.3478700565,-1.2679948614,2
9215,-4.9965675873,-1.4261904678,-2.4029980020,1
9216,-2.2320149125,-1.1459751299,-1.1184683984,2
9217,-2.0068332516,-1.1451061416,-1.2574305032,2
9218,-5.3693396924,-1.4888498831,-1.4652334205,1
9219,-1.6528612819,-0.9290169365,-0.6947549523,2
9220,-2.0739562225,-1.3422984353,-4.8936953266,3
9221,-2.0673213695,-1.1112043342,-0.8543125345,2
9222,-2.0015081962,-0.8862153308,-1.2862297384,2
9223,-1.9123123794,-1.2162666447,-0.8499355629,2
9224,-2.2926981442,-1.1467870142,-0.9273649372,2
9225,-2.9245998244,-0.8982428598,-0.7886236963,2
9226,-2.3697493885,-0.9954113865,-0.9007754553,2
9227,-2.0315508190,-1.7018129003,-2.0470286567,2
9228,-2.5153920819,-1.1135732326,-1.0080520121,2
9229,-3.1723763697,-1.0920809618,-1.2688158606,2
9230,-3.1384075045,-1.2022287776,-1.4664512757,2
9231,-2.3197087973,-0.7707102447,-0.5376554502,2
9232,-2.2672813936,-1.0658137068,-0.8941645790,2
9233,-2.2604148849,-1.1914902680,-1.3999145325,2
9234,-2.0081159892,-1.3782052015,-1.0587479659,2
9235,-1.9436846109,-1.3933947347,-1.7172370528,2
9236,-2.6742735716,-1.3469684425,-1.2031586764,2
9237,-1.9541638068,-1.0111531663,-0.9224346499,2
9238,-2.0694488130,-1.8039073045,-1.0758533126,2
9239,-4.5558879675,-0.7122835225,-0.8021304227,1
9240,-2.5080077030,-1.1269463006,-0.9397636091,2
9241,-2.1404631686,-1.1356490933,-1.5736959794,2
9242,-2.9717879050,-1.4350618955,-1.5524310446,2
9243,-1.7444039733,-0.9090674223,-0.7529100729,2
9244,-2.5128565202,-1.3460111388,-1.2189750507,2
9245,-2.5013085567,-1.2438178022,-1.2764597363,2
9246,-4.5967041521,-1.1776514701,-1.3101925684,1
9247,-2.6282393804,-1.0732369753,-0.8399082226,2
9248,-1.9831304122,-1.1929880445,-1.0199955150,2
9249,-1.8429731087,-1.4684886811,-1.2240467696,2
9250,-2.0210559592,-1.2775513077,-0.9627381713,2
9251,-5.3719531487,-1.2201901951,-4.9525050235,3
9252,-2.3919109881,-1.1373636477,-1.0352269752,2
9253,-2.2827888105,-1.0429691473,-1.0736669188,2
9254,-2.5935762360,-1.0715092805,-0.8263662935,2
9255,-5.6147671782,-1.7188034311,-4.9356339410,3
9256,-1.9039694145,-1.3075478703,-1.0554514090,2
9257,-2.3976558109,-1.1657446003,-0.5759696862,2
9258,-1.7317966838,-1.1745030369,-1.6297590182,2
9259,-4.4261491402,-1.1163072224,-0.8877332819,1
9260,-2.2538851260,-1.1294835454,-0.9466501843,2
9261,-4.4315596242,-1.3111899314,-1.1617756261,1
9262,-3.6118271177,-1.6075625654,-1.2512095146,1
9263,-2.3649217759,-1.1262746578,-1.3859277266,2
9264,-2.3131132706,-0.9171115077,-0.9272494170,2
9265,-4.8755139715,-0.7881411631,-0.5222768815,1
9266,-2.2655922923,-1.0296105334,-0.6520285892,2
9267,-3.6098007852,-1.5753837334,-1.1012211794,1
9268,-1.8136854300,-0.8125031003,-0.9161787902,2
9269,-2.2444094304,-1.2836407183,-0.8647837778,2
9270,-2.2790809094,-1.0507890514,-1.1183670795,2
9271,-3.5400765767,-1.2223730631,-1.0181101396,1
9272,-3.3522982679,-1.1024621369,-1.4078673058,1
9273,-2.6828926246,-1.1289473350,-0.9455186079,2
9274,-3.4989923243,-1.1621467184,-1.0637745558,1
9275,-2.5204170782,-0.9755026333,-1.0799210626,2
9276,-4.7350933471,-1.2225609005,-1.5556899188,1
9277,-5.3741251588,-2.6351144033,-2.1622236863,1
9278,-3.0848975163,-1.8010611938,-1.2678530077,2
9279,-2.0286172444,-1.2636454711,-1.2499198787,2
9280,-1.5724259903,-0.9311222810,-1.1611913872,2
9281,-1.8639059938,-1.3102052351,-1.1172626077,2
9282,-1.8863763915,-1.1609100063,-1.0417974298,2
9283,-2.5373433437,-1.2715021490,-1.0760604335,2
9284,-1.9815254149,-1.2153870964,-1.1401667240,2
9285,-1.7356088022,-0.8891286479,-1.1883270210,2
9286,-2.8639020557,-0.9497165034,-0.8074535569,2
9287,-3.8597211496,-1.2083945376,-2.0738032630,1
9288,-2.1657946406,-0.8294026022,-0.8464836538,2
9289,-4.5498601716,-1.7332692924,-1.4025689458,1
9290,-2.4857102141,-1.3703258911,-1.1470574545,2
9291,-2.3833517671,-1.2478187914,-0.7304159845,2
9292,-3.0109777242,-1.1510430721,-0.9139266488,2
9293,-2.4151631326,-1.0128749492,-0.7188102924,2
9294,-2.0464120376,-1.1012160394,-1.0796299927,2
9295,-2.1784461516,-1.3104590453,-1.0555671513,2
9296,-1.6488946571,-1.1366033685,-1.0676502017,2
9297,-2.1933575167,-1.0918260027,-0.5955322671,2
9298,-2.1105997055,-1.2109429938,-5.0200480963,3
9299,-5.0132327114,-0.8615376788,-1.1321146992,1
9300,-2.9296033460,-1.1894011430,-0.9395571476,2
9301,-4.3120112055,-0.9574173763,-1.1192422620,1
9302,-2.1239849420,-1.4475860516,-1.2720942536,2
9303,-2.1000131298,-1.0046652909,-1.8664793434,2
9304,-2.4578879582,-1.0963642889,-1.2361022473,2
9305,-4.7102284589,-1.0570838741,-1.3107011507,1
9306,-2.1872758714,-1.2081726495,-0.8326956861,2
9307,-1.6737793115,-1.2330260340,-0.8576641419,2
9308,-1.8398985999,-4.7921963091,-0.8680242339,2
9309,-1.6503030854,-1.0346577217,-0.7882253192,2
9310,-4.5507286186,-0.6470676343,-0.7272411359,1
9311,-2.9527188125,-0.9664385903,-1.0046680201,2
9312,-2.3081990799,-0.7189329211,-0.7188241016,2
9313,-2.0342864504,-1.3019176807,-1.2899003376,2
9314,-3.3566678352,-1.0627527750,-1.3289126246,1
9315,-1.9371615356,-1.1941087077,-0.6847535539,2
9316,-5.0083807148,-0.8717731705,-1.4271866135,1
9317,-1.8056284289,-1.0653797437,-1.3047800436,2
9318,-1.5364539363,-1.4952128152,-1.8766011450,2
9319,-1.7320158380,-1.3176592906,-1.3743464118,2
9320,-2.3452680295,-1.2114849140,-1.0983135398,2
9321,-2.2633419279,-1.0192824531,-1.8395966501,2
9322,-4.1338060599,-1.1454278578,-0.8641706476,1
9323,-2.7262461825,-0.9800877115,-1.1344062032,2
9324,-1.8942991800,-1.2750038067,-1.0793451401,2
9325,-2.2588933687,-1.2825763903,-1.4196064192,2
9326,-5.1659590959,-1.1319940904,-0.8429762473,1
9327,-2.0467635138,-1.2397789785,-0.8599788579,2
9328,-1.8965547069,-1.1595573666,-1.2552953103,2
9329,-4.2263217882,-1.0537607384,-1.7834661114,1
9330,-1.5793540704,-1.1056592823,-0.8961747364,2
9331,-4.9249735606,-1.1181601275,-0.6634562910,1
9332,-4.7246436731,-1.4468543372,-1.0678761907,1
9333,-3.1650535664,-1.3745466907,-0.9730562712,2
9334,-3.1185983591,-1.3330594519,-1.0062223476,2
9335,-2.1031131251,-0.9668807195,-1.0100359460,2
9336,-2.4239596278,-0.6840204298,-0.7502692735,2
9337,-2.5264882997,-1.2768569456,-1.1725495327,2
9338,-1.5709450497,-0.6818204483,-0.3701209116,2
9339,-1.7413760537,-0.8182393358,-0.8611451854,2
9340,-4.9973041864,-0.9255703022,-1.3109391663,1
9341,-4.5968423913,-0.8609821590,-1.0409562838,1
9342,-2.4882154682,-1.6360417252,-1.3894809846,2
9343,-2.4195382394,-0.7790071992,-0.7946625855,2
9344,-3.3336557570,-1.3051920167,-1.0028705997,2
9345,-4.5091103207,-1.1693750094,-0.8883689172,1
9346,-2.0948171072,-1.1664858472,-0.8576116512,2
9347,-2.0363672488,-0.9376515060,-1.2064196386,2
9348,-1.9912626225,-1.3371832106,-2.1209817797,2
9349,-2.2966162550,-1.0105144042,-0.7652771089,2
9350,-1.8679285854,-0.9961496573,-0.8361474965,2
9351,-1.8648495429,-0.8780494630,-1.2412821883,2
9352,-4.0102744444,-1.1929889472,-1.0455631886,1
9353,-1.8742089303,-1.1464863878,-2.2749548208,2
9354,-2.4036604459,-1.2417151399,-1.2684182534,2
9355,-2.4013867059,-1.1170661177,-0.8297148018,2
9356,-2.8113062387,-0.8071337427,-0.5225278173,2
9357,-1.4115032499,-1.1256036095,-2.2420261765,2
9358,-2.8502043856,-3.2078981302,-1.0589814429,2
9359,-2.8592972154,-0.9381739512,-0.8706478637,2
9360,-1.7128395089,-2.1205897166,-0.9726451121,2
9361,-2.3519593376,-1.2682564297,-1.0966646518,2
9362,-1.9901474106,-4.9392386934,-1.4588046891,2
9363,-1.4179393259,-1.0489691009,-0.9747375564,2
9364,-2.0013844783,-1.1300990461,-0.6763861678,2
9365,-2.2891257826,-1.1478956458,-0.8785578683,2
9366,-2.8708264831,-1.3700356350,-0.8610712091,2
9367,-1.6256673697,-1.2369944805,-1.6616041191,2
9368,-2.3240148219,-1.0506121740,-0.9414624340,2
9369,-4.8325869091,-1.0136206191,-0.9324512860,1
9370,-2.2800491822,-1.0573394083,-0.6985178718,2
9371,-1.8967116008,-0.9939586613,-1.6099511422,2
9372,-1.8221118112,-1.4067420867,-0.9586434222,2
9373,-1.4320905825,-0.8102017240,-1.0258149800,2
9374,-2.5230982080,-1.2248778997,-1.0716902626,2
9375,-2.6180885110,-1.5826480420,-1.3246721375,2
9376,-1.9778762866,-1.1796746750,-1.6047321086,2
9377,-1.9028610605,-1.8828223184,-0.9304693399,2
9378,-3.0141037533,-1.3662045670,-1.1042535885,2
9379,-2.5978706604,-1.1276511566,-0.8242469183,2
9380,-1.6931582095,-1.2680778562,-0.8153093588,2
9381,-5.1542448870,-1.2959395820,-2.1179717554,1
9382,-2.8639265745,-0.9484029689,-0.9489468717,2
9383,-2.0630176059,-1.3779694503,-0.8278629378,2
9384,-1.7081454322,-1.1445986822,-1.0512537633,2
9385,-2.0699513457,-1.0224136857,-2.8068733441,2
9386,-1.8757536597,-0.7370649721,-0.7540518947,2
9387,-1.8548197875,-1.2609890626,-0.8445428180,2
9388,-2.0721219019,-0.9174076370,-1.2597275381,2
9389,-1.5627706302,-1.2693467910,-1.0489737139,2
9390,-2.4816675098,-2.1788823883,-1.4829689102,2
9391,-1.9625430165,-1.2107968703,-1.6521177779,2
9392,-3.4493580992,-1.3798812104,-1.1595313288,1
9393,-3.8616290891,-1.2939609655,-1.8576647516,1
9394,-3.6785632057,-1.1514650174,-0.7345454611,1
9395,-2.1378515303,-1.0494948606,-0.8085478645,2
9396,-2.4320778285,-1.7727306454,-4.9456392288,3
9397,-2.0506581600,-1.1920808418,-1.1049846310,2
9398,-1.8997080164,-0.8990673514,-0.8925610066,2
9399,-1.9163201301,-1.3119801411,-1.9708798958,2
9400,-1.6498772027,-1.0399056600,-1.4214681601,2
9401,-2.1216015337,-1.1932490123,-1.2494852434,2
9402,-1.8588128199,-0.9754620328,-0.7601512608,2
9403,-2.4687027126,-1.2635051263,-1.1821556774,2
9404,-2.2180950957,-1.3609591629,-1.0653868294,2
9405,-2.5468723155,-1.0798812564,-0.7718909342,2
9406,-4.7563455326,-1.2565191279,-5.0187394272,3
9407,-3.0095533648,-0.9654401627,-1.4067234508,2
9408,-3.3355506421,-1.5600040777,-1.2722311184,2
9409,-2.2340340809,-1.3667275815,-0.9979753756,2
9410,-5.4814347043,-1.3120394099,-1.9787910417,1
9411,-2.6494049681,-1.1805968976,-1.3535286274,2
9412,-2.5972192811,-1.0825252632,-1.4851591386,2
9413,-2.4537507689,-1.5928742191,-1.2263060460,2
9414,-3.7930291950,-1.3924588973,-1.0626261650,1
9415,-2.3763169754,-1.2095247822,-1.5691414424,2
9416,-2.0589638565,-1.3127810513,-1.2369870092,2
