VariantLabel,FWPattern,HWPattern,Realization,SegmentIndex,SandFrac2D,UpperHalfSandFrac,LowerHalfSandFrac,AcrossFaultSandConnected2D,VerticalSandConnected2D,MaxSandObjectX2D,MaxSandObjectZ2D,NumMaterialDomains,NumClayDomains,MeanPsmear,MinPsmear,MaxPsmear,NumContinuousSmearDomains,TopClayDomainCount,MiddleClayDomainCount,MiddleClayOwnsAnyDomain,TopClayPsmear,MiddleClayPsmear
nonuniform_SSSC,SSSC,S,46,6,0.7651,0.8002,0.73,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,46,7,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,46,8,0.2886,0.405,0.1722,0,0,0.65,0.65,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,46,9,0.5281,0.6022,0.454,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,46,10,0.4943,0.578,0.4106,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,46,11,0.6111,0.6732,0.549,0,0,0.9,0.9,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,1,0.4806,0.567,0.3942,0,0,0.81,0.81,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,2,0.4075,0.505,0.31,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,3,0.6743,0.7256,0.623,0,0,0.94,0.94,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,4,0.7924,0.8248,0.76,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,5,0.2486,0.365,0.1322,0,0,0.61,0.61,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,47,6,0.0511,0.0992,0.003,0,0,0.31,0.31,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,2,0.5223,0.6006,0.444,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,3,0.3361,0.445,0.2272,0,0,0.69,0.69,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,4,0.1478,0.245,0.0506,0,0,0.49,0.49,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,5,0.5571,0.626,0.4882,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,6,0.4943,0.578,0.4106,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,7,0.2207,0.335,0.1064,0,0,0.58,0.58,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,8,0.6811,0.7292,0.633,0,0,0.94,0.94,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,9,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,10,0.4026,0.505,0.3002,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,11,0.3546,0.465,0.2442,0,0,0.71,0.71,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,12,0.4026,0.505,0.3002,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,48,13,0.5807,0.6482,0.5132,0,0,0.88,0.88,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,1,0.4407,0.5352,0.3462,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,2,0.5511,0.624,0.4782,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,3,0.2619,0.375,0.1488,0,0,0.62,0.62,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,4,0.2061,0.315,0.0972,0,0,0.56,0.56,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,5,0.4026,0.505,0.3002,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,6,0.7071,0.753,0.6612,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,7,0.1407,0.2352,0.0462,0,0,0.48,0.48,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,8,0.7309,0.7712,0.6906,0,0,0.97,0.97,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,9,0.7309,0.7712,0.6906,0,0,0.97,0.97,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,49,10,0.4075,0.505,0.31,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,2,0.6489,0.7022,0.5956,0,0,0.92,0.92,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,4,0.2486,0.365,0.1322,0,0,0.61,0.61,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,5,0.0441,0.087,0.0012,0,0,0.29,0.29,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,6,0.0911,0.164,0.0182,0,0,0.4,0.4,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,7,0.5719,0.6382,0.5056,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,8,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,50,9,0.1023,0.1806,0.024,0,0,0.42,0.42,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,1,0.0721,0.1332,0.011,0,0,0.36,0.36,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,2,0.5139,0.5906,0.4372,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,4,0.1271,0.2162,0.038,0,0,0.46,0.46,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,5,0.2061,0.315,0.0972,0,0,0.56,0.56,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,6,0.5425,0.614,0.471,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,7,0.6423,0.699,0.5856,0,0,0.92,0.92,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,8,0.1626,0.265,0.0602,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,51,9,0.7751,0.8102,0.74,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,1,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,2,0.0471,0.093,0.0012,0,0,0.3,0.3,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,4,0.7238,0.767,0.6806,0,0,0.97,0.97,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,5,0.0981,0.1722,0.024,0,0,0.41,0.41,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,6,0.019,0.038,0,0,0,0.19,0.19,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,52,7,0.3249,0.435,0.2148,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,1,0.6331,0.689,0.5772,0,0,0.91,0.91,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,2,0.2719,0.385,0.1588,0,0,0.63,0.63,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,3,0.7578,0.7956,0.72,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,4,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,5,0.4278,0.525,0.3306,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,6,0.1271,0.2162,0.038,0,0,0.46,0.46,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,7,0.4151,0.515,0.3152,0,0,0.76,0.76,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,8,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,9,0.4671,0.5562,0.378,0,0,0.8,0.8,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,10,0.5658,0.636,0.4956,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,11,0.3098,0.425,0.1946,0,0,0.67,0.67,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,53,12,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,1,0.1651,0.265,0.0652,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,2,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,5,0.0506,0.0992,0.002,0,0,0.31,0.31,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,6,0.0379,0.0756,0.0002,0,0,0.27,0.27,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,7,0.021,0.042,0,0,0,0.2,0.2,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,8,0.1099,0.1892,0.0306,0,0,0.43,0.43,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,9,0.2331,0.345,0.1212,0,0,0.59,0.59,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,54,10,0.1359,0.2256,0.0462,0,0,0.47,0.47,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,55,1,0.3475,0.455,0.24,0,0,0.7,0.7,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,55,2,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,55,3,0.2682,0.385,0.1514,0,0,0.63,0.63,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,55,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,55,5,0.2331,0.345,0.1212,0,0,0.59,0.59,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,56,1,0.827,0.854,0.8,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,56,2,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,56,3,0.3431,0.455,0.2312,0,0,0.7,0.7,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,56,4,0.5511,0.624,0.4782,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,56,5,0.6582,0.7122,0.6042,0,0,0.93,0.93,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,1,0.2886,0.405,0.1722,0,0,0.65,0.65,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,2,0.4806,0.567,0.3942,0,0,0.81,0.81,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,3,0.0623,0.119,0.0056,0,0,0.34,0.34,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,4,0.0819,0.1482,0.0156,0,0,0.38,0.38,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,5,0.5869,0.6506,0.5232,0,0,0.88,0.88,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,6,0.1225,0.207,0.038,0,0,0.45,0.45,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,7,0.6266,0.686,0.5672,0,0,0.91,0.91,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,8,0.6423,0.699,0.5856,0,0,0.92,0.92,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,9,0.8173,0.8446,0.79,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,57,10,0.4201,0.515,0.3252,0,0,0.76,0.76,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,1,0.3663,0.475,0.2576,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,2,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,3,0.5139,0.5906,0.4372,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,4,0.4329,0.5252,0.3406,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,58,6,0.5082,0.5892,0.4272,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,1,0.021,0.042,0,0,0,0.2,0.2,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,2,0.7407,0.7812,0.7002,0,0,0.98,0.98,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,3,0.1703,0.275,0.0656,0,0,0.52,0.52,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,4,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,6,0.4278,0.525,0.3306,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,7,0.7651,0.8002,0.73,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,8,0.5281,0.6022,0.454,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,9,0.6811,0.7292,0.633,0,0,0.94,0.94,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,10,0.4075,0.505,0.31,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,59,11,0.1651,0.265,0.0652,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,1,0.7407,0.7812,0.7002,0,0,0.98,0.98,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,2,0.1143,0.198,0.0306,0,0,0.44,0.44,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,3,0.0549,0.1056,0.0042,0,0,0.32,0.32,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,4,0.3475,0.455,0.24,0,0,0.7,0.7,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,5,0.7578,0.7956,0.72,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,6,0.4671,0.5562,0.378,0,0,0.8,0.8,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,7,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,8,0.7071,0.753,0.6612,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,9,0.0623,0.119,0.0056,0,0,0.34,0.34,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,60,10,0.2031,0.315,0.0912,0,0,0.56,0.56,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,1,0.1161,0.198,0.0342,0,0,0.44,0.44,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,2,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,3,0.2783,0.395,0.1616,0,0,0.64,0.64,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,4,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,5,0.5425,0.614,0.471,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,6,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,7,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,8,0.2619,0.375,0.1488,0,0,0.62,0.62,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,9,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,10,0.1729,0.275,0.0708,0,0,0.52,0.52,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,61,11,0.6582,0.7122,0.6042,0,0,0.93,0.93,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,1,0.7578,0.7956,0.72,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,2,0.4591,0.5462,0.372,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,3,0.0253,0.0506,0,0,0,0.22,0.22,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,4,0.4861,0.568,0.4042,0,0,0.81,0.81,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,5,0.4538,0.5456,0.362,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,6,0.3663,0.475,0.2576,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,7,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,8,0.7578,0.7956,0.72,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,62,9,0.7141,0.757,0.6712,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,2,0.3663,0.475,0.2576,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,3,0.7141,0.757,0.6712,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,4,0.0253,0.0506,0,0,0,0.22,0.22,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,5,0.1626,0.265,0.0602,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,6,0.1975,0.305,0.09,0,0,0.55,0.55,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,7,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,8,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,63,9,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,1,0.2619,0.375,0.1488,0,0,0.62,0.62,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,2,0.4407,0.5352,0.3462,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,3,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,4,0.4943,0.578,0.4106,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,5,0.6649,0.7156,0.6142,0,0,0.93,0.93,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,6,0.2991,0.415,0.1832,0,0,0.66,0.66,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,7,0.4075,0.505,0.31,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,8,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,9,0.7141,0.757,0.6712,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,10,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,11,0.3709,0.475,0.2668,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,64,12,0.3782,0.485,0.2714,0,0,0.73,0.73,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,1,0.6111,0.6732,0.549,0,0,0.9,0.9,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,2,0.4591,0.5462,0.372,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,3,0.3709,0.475,0.2668,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,4,0.012,0.024,0,0,0,0.15,0.15,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,5,0.6743,0.7256,0.623,0,0,0.94,0.94,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,6,0.0582,0.1122,0.0042,0,0,0.33,0.33,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,7,0.7407,0.7812,0.7002,0,0,0.98,0.98,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,8,0.1271,0.2162,0.038,0,0,0.46,0.46,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,65,9,0.2207,0.335,0.1064,0,0,0.58,0.58,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,1,0.1338,0.2256,0.042,0,0,0.47,0.47,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,2,0.3031,0.415,0.1912,0,0,0.66,0.66,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,3,0.1359,0.2256,0.0462,0,0,0.47,0.47,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,4,0.7651,0.8002,0.73,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,5,0.0171,0.0342,0,0,0,0.18,0.18,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,6,0.5281,0.6022,0.454,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,7,0.3207,0.435,0.2064,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,66,8,0.5082,0.5892,0.4272,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,1,0.1271,0.2162,0.038,0,0,0.46,0.46,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,2,0.0351,0.0702,0,0,0,0.26,0.26,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,3,0.4943,0.578,0.4106,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,4,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
