Window,Nsim,Repeat,Metric,Component,Score
famp4,100,7,MAE,kxx,0.00470833333333333
famp4,100,7,MAE,kyy,0.00820416666666667
famp4,100,7,MAE,kzz,0.00615833333333333
famp4,100,7,Hellinger,kxx,0.139348806778335
famp4,100,7,Hellinger,kyy,0.100130679730983
famp4,100,7,Hellinger,kzz,0.150785487166985
famp4,100,7,Wasserstein,kxx,0.0696518457490751
famp4,100,7,Wasserstein,kyy,0.234271539749009
famp4,100,7,Wasserstein,kzz,0.152139040713061
famp4,100,8,MAE,kxx,0.00982083333333333
famp4,100,8,MAE,kyy,0.0104833333333333
famp4,100,8,MAE,kzz,0.0096125
famp4,100,8,Hellinger,kxx,0.116779815351683
famp4,100,8,Hellinger,kyy,0.137126391445224
famp4,100,8,Hellinger,kzz,0.121218241493166
famp4,100,8,Wasserstein,kxx,0.103400846419582
famp4,100,8,Wasserstein,kyy,0.106034142948498
famp4,100,8,Wasserstein,kzz,0.251916810528913
famp4,100,9,MAE,kxx,0.00432916666666667
famp4,100,9,MAE,kyy,0.00774166666666667
famp4,100,9,MAE,kzz,0.0115083333333333
famp4,100,9,Hellinger,kxx,0.0809949487812531
famp4,100,9,Hellinger,kyy,0.109690277975997
famp4,100,9,Hellinger,kzz,0.13476763879378
famp4,100,9,Wasserstein,kxx,0.0523491053258104
famp4,100,9,Wasserstein,kyy,0.105139442443358
famp4,100,9,Wasserstein,kzz,0.0862014665609175
famp4,100,10,MAE,kxx,0.00790416666666667
famp4,100,10,MAE,kyy,0.00962916666666667
famp4,100,10,MAE,kzz,0.00739583333333333
famp4,100,10,Hellinger,kxx,0.154988520679459
famp4,100,10,Hellinger,kyy,0.119690820907175
famp4,100,10,Hellinger,kzz,0.157844371707664
famp4,100,10,Wasserstein,kxx,0.105826240933003
famp4,100,10,Wasserstein,kyy,0.195239383218373
famp4,100,10,Wasserstein,kzz,0.181121889289907
famp4,100,11,MAE,kxx,0.0112583333333333
famp4,100,11,MAE,kyy,0.0101208333333333
famp4,100,11,MAE,kzz,0.0061375
famp4,100,11,Hellinger,kxx,0.159321484033782
famp4,100,11,Hellinger,kyy,0.120590061259112
famp4,100,11,Hellinger,kzz,0.138775456029682
famp4,100,11,Wasserstein,kxx,0.124992685314361
famp4,100,11,Wasserstein,kyy,0.103403633198311
famp4,100,11,Wasserstein,kzz,0.167927685680276
famp4,100,12,MAE,kxx,0.00653333333333333
famp4,100,12,MAE,kyy,0.0140708333333333
famp4,100,12,MAE,kzz,0.0080375
famp4,100,12,Hellinger,kxx,0.0995866223296367
famp4,100,12,Hellinger,kyy,0.163378132631635
famp4,100,12,Hellinger,kzz,0.121428102762997
famp4,100,12,Wasserstein,kxx,0.0790348112863323
famp4,100,12,Wasserstein,kyy,0.227640157021431
famp4,100,12,Wasserstein,kzz,0.0770447271998053
famp4,100,13,MAE,kxx,0.0109125
famp4,100,13,MAE,kyy,0.008875
famp4,100,13,MAE,kzz,0.00589583333333333
famp4,100,13,Hellinger,kxx,0.119508943806926
famp4,100,13,Hellinger,kyy,0.134839926088259
famp4,100,13,Hellinger,kzz,0.117468264744309
famp4,100,13,Wasserstein,kxx,0.0693947488920138
famp4,100,13,Wasserstein,kyy,0.0869119086756793
famp4,100,13,Wasserstein,kzz,0.134166448472883
famp4,100,14,MAE,kxx,0.008725
famp4,100,14,MAE,kyy,0.0098375
famp4,100,14,MAE,kzz,0.00960833333333334
famp4,100,14,Hellinger,kxx,0.125241040657345
famp4,100,14,Hellinger,kyy,0.156868198196281
famp4,100,14,Hellinger,kzz,0.139346963223135
famp4,100,14,Wasserstein,kxx,0.110058412156045
famp4,100,14,Wasserstein,kyy,0.14503853635877
famp4,100,14,Wasserstein,kzz,0.106222357532649
famp4,100,15,MAE,kxx,0.00985833333333333
famp4,100,15,MAE,kyy,0.0138041666666667
famp4,100,15,MAE,kzz,0.00830833333333333
famp4,100,15,Hellinger,kxx,0.139288972358992
famp4,100,15,Hellinger,kyy,0.220786535586078
famp4,100,15,Hellinger,kzz,0.111462750681885
famp4,100,15,Wasserstein,kxx,0.111480992102193
famp4,100,15,Wasserstein,kyy,0.0945302809014351
famp4,100,15,Wasserstein,kzz,0.0930215667571933
famp4,100,16,MAE,kxx,0.00715
famp4,100,16,MAE,kyy,0.0128875
famp4,100,16,MAE,kzz,0.0129541666666667
famp4,100,16,Hellinger,kxx,0.0985435062962381
famp4,100,16,Hellinger,kyy,0.130762494778649
famp4,100,16,Hellinger,kzz,0.176284794619893
famp4,100,16,Wasserstein,kxx,0.0960742220875824
famp4,100,16,Wasserstein,kyy,0.252076633038691
famp4,100,16,Wasserstein,kzz,0.0827153610733748
famp4,100,17,MAE,kxx,0.00805
famp4,100,17,MAE,kyy,0.0084125
famp4,100,17,MAE,kzz,0.0065625
famp4,100,17,Hellinger,kxx,0.148616645026716
famp4,100,17,Hellinger,kyy,0.122619025226988
famp4,100,17,Hellinger,kzz,0.145219441396114
famp4,100,17,Wasserstein,kxx,0.132198393687244
famp4,100,17,Wasserstein,kyy,0.181630373663114
famp4,100,17,Wasserstein,kzz,0.20416701520414
famp4,100,18,MAE,kxx,0.00909166666666667
famp4,100,18,MAE,kyy,0.0103666666666667
famp4,100,18,MAE,kzz,0.00617916666666667
famp4,100,18,Hellinger,kxx,0.144036660937334
famp4,100,18,Hellinger,kyy,0.122682391211944
famp4,100,18,Hellinger,kzz,0.0950488809424619
famp4,100,18,Wasserstein,kxx,0.108387580592172
famp4,100,18,Wasserstein,kyy,0.0773295122574716
famp4,100,18,Wasserstein,kzz,0.0504552125146841
famp4,100,19,MAE,kxx,0.00514583333333333
famp4,100,19,MAE,kyy,0.0136333333333333
famp4,100,19,MAE,kzz,0.012475
famp4,100,19,Hellinger,kxx,0.110351612876176
famp4,100,19,Hellinger,kyy,0.157001180512923
famp4,100,19,Hellinger,kzz,0.198144300406373
famp4,100,19,Wasserstein,kxx,0.0648404377707247
famp4,100,19,Wasserstein,kyy,0.395959616721617
famp4,100,19,Wasserstein,kzz,0.21685656783628
famp4,100,20,MAE,kxx,0.00979583333333333
famp4,100,20,MAE,kyy,0.00836666666666667
famp4,100,20,MAE,kzz,0.0074375
famp4,100,20,Hellinger,kxx,0.118811927688885
famp4,100,20,Hellinger,kyy,0.144858175258899
famp4,100,20,Hellinger,kzz,0.0925706479862361
famp4,100,20,Wasserstein,kxx,0.133365371625233
famp4,100,20,Wasserstein,kyy,0.0915514242719137
famp4,100,20,Wasserstein,kzz,0.0800496489826234
famp4,100,21,MAE,kxx,0.00824583333333333
famp4,100,21,MAE,kyy,0.00792083333333333
famp4,100,21,MAE,kzz,0.00735416666666667
famp4,100,21,Hellinger,kxx,0.107702727855689
famp4,100,21,Hellinger,kyy,0.12331485597623
famp4,100,21,Hellinger,kzz,0.129511675011417
famp4,100,21,Wasserstein,kxx,0.0639432031599482
famp4,100,21,Wasserstein,kyy,0.050219784939193
famp4,100,21,Wasserstein,kzz,0.0708551962631707
famp4,100,22,MAE,kxx,0.00830416666666667
famp4,100,22,MAE,kyy,0.007775
famp4,100,22,MAE,kzz,0.006375
famp4,100,22,Hellinger,kxx,0.114188253299098
famp4,100,22,Hellinger,kyy,0.100110257290781
famp4,100,22,Hellinger,kzz,0.129761683262777
famp4,100,22,Wasserstein,kxx,0.0551910734254702
famp4,100,22,Wasserstein,kyy,0.0911344269587857
famp4,100,22,Wasserstein,kzz,0.0759940981730377
famp4,100,23,MAE,kxx,0.0104708333333333
famp4,100,23,MAE,kyy,0.00980416666666667
famp4,100,23,MAE,kzz,0.0069875
famp4,100,23,Hellinger,kxx,0.154037407449973
famp4,100,23,Hellinger,kyy,0.113844820071992
famp4,100,23,Hellinger,kzz,0.0927429427204821
famp4,100,23,Wasserstein,kxx,0.20444365872409
famp4,100,23,Wasserstein,kyy,0.198855811712126
famp4,100,23,Wasserstein,kzz,0.0699758443258425
famp4,100,24,MAE,kxx,0.00624583333333333
famp4,100,24,MAE,kyy,0.00845833333333333
famp4,100,24,MAE,kzz,0.0104708333333333
famp4,100,24,Hellinger,kxx,0.0956911455887425
famp4,100,24,Hellinger,kyy,0.199670220223254
famp4,100,24,Hellinger,kzz,0.185493933345442
famp4,100,24,Wasserstein,kxx,0.080975467084625
famp4,100,24,Wasserstein,kyy,0.0694901430644763
famp4,100,24,Wasserstein,kzz,0.0819255655370774
famp4,100,25,MAE,kxx,0.0107208333333333
famp4,100,25,MAE,kyy,0.0095625
famp4,100,25,MAE,kzz,0.0090125
famp4,100,25,Hellinger,kxx,0.165611040635621
famp4,100,25,Hellinger,kyy,0.16921255730978
famp4,100,25,Hellinger,kzz,0.147316334615974
famp4,100,25,Wasserstein,kxx,0.10950119599732
famp4,100,25,Wasserstein,kyy,0.104441258139686
famp4,100,25,Wasserstein,kzz,0.12396788206831
famp4,100,26,MAE,kxx,0.0036375
famp4,100,26,MAE,kyy,0.0068125
famp4,100,26,MAE,kzz,0.0055625
famp4,100,26,Hellinger,kxx,0.0689444948273725
famp4,100,26,Hellinger,kyy,0.131559607483486
famp4,100,26,Hellinger,kzz,0.165352869177112
famp4,100,26,Wasserstein,kxx,0.0586847325338665
famp4,100,26,Wasserstein,kyy,0.115675923155583
famp4,100,26,Wasserstein,kzz,0.166620102671504
famp4,100,27,MAE,kxx,0.00975416666666666
famp4,100,27,MAE,kyy,0.011475
famp4,100,27,MAE,kzz,0.00565833333333333
famp4,100,27,Hellinger,kxx,0.134541919298588
famp4,100,27,Hellinger,kyy,0.150204991988133
famp4,100,27,Hellinger,kzz,0.149492127142605
famp4,100,27,Wasserstein,kxx,0.0813313291321724
famp4,100,27,Wasserstein,kyy,0.236518446475346
famp4,100,27,Wasserstein,kzz,0.0579679716919316
famp4,100,28,MAE,kxx,0.0164791666666667
famp4,100,28,MAE,kyy,0.0121458333333333
famp4,100,28,MAE,kzz,0.0115916666666667
famp4,100,28,Hellinger,kxx,0.186256043449423
famp4,100,28,Hellinger,kyy,0.147925786882751
famp4,100,28,Hellinger,kzz,0.181270867270688
famp4,100,28,Wasserstein,kxx,0.191843082406208
famp4,100,28,Wasserstein,kyy,0.0725819350157645
famp4,100,28,Wasserstein,kzz,0.193718661430477
famp4,100,29,MAE,kxx,0.00664583333333333
famp4,100,29,MAE,kyy,0.00904166666666666
famp4,100,29,MAE,kzz,0.0042125
famp4,100,29,Hellinger,kxx,0.096221344330565
famp4,100,29,Hellinger,kyy,0.142691434988702
famp4,100,29,Hellinger,kzz,0.101380535380865
famp4,100,29,Wasserstein,kxx,0.063365628608287
famp4,100,29,Wasserstein,kyy,0.210578976897355
famp4,100,29,Wasserstein,kzz,0.0553547783147176
famp4,100,30,MAE,kxx,0.0095
famp4,100,30,MAE,kyy,0.00931666666666667
famp4,100,30,MAE,kzz,0.00789166666666666
famp4,100,30,Hellinger,kxx,0.152695662831419
famp4,100,30,Hellinger,kyy,0.107126162144511
famp4,100,30,Hellinger,kzz,0.135319998593798
famp4,100,30,Wasserstein,kxx,0.0821701365561567
famp4,100,30,Wasserstein,kyy,0.171029566916404
famp4,100,30,Wasserstein,kzz,0.0594691782674233
famp4,200,1,MAE,kxx,0.0086625
famp4,200,1,MAE,kyy,0.00538333333333333
famp4,200,1,MAE,kzz,0.0053125
famp4,200,1,Hellinger,kxx,0.095621468814305
famp4,200,1,Hellinger,kyy,0.0743575949668596
famp4,200,1,Hellinger,kzz,0.0970913785916523
famp4,200,1,Wasserstein,kxx,0.109284861198934
famp4,200,1,Wasserstein,kyy,0.0783576447474977
famp4,200,1,Wasserstein,kzz,0.137150240588069
famp4,200,2,MAE,kxx,0.00695
famp4,200,2,MAE,kyy,0.00982083333333333
famp4,200,2,MAE,kzz,0.00786666666666667
famp4,200,2,Hellinger,kxx,0.0845256649865232
famp4,200,2,Hellinger,kyy,0.113352670799225
famp4,200,2,Hellinger,kzz,0.0934017323519095
famp4,200,2,Wasserstein,kxx,0.0476733604979646
famp4,200,2,Wasserstein,kyy,0.321091788859339
famp4,200,2,Wasserstein,kzz,0.0673616592067734
famp4,200,3,MAE,kxx,0.00476666666666667
famp4,200,3,MAE,kyy,0.0087125
famp4,200,3,MAE,kzz,0.00599166666666667
famp4,200,3,Hellinger,kxx,0.0905595098851093
famp4,200,3,Hellinger,kyy,0.116436014376452
famp4,200,3,Hellinger,kzz,0.0890101169377753
famp4,200,3,Wasserstein,kxx,0.11960125149348
famp4,200,3,Wasserstein,kyy,0.13135604304318
famp4,200,3,Wasserstein,kzz,0.109174741685815
famp4,200,4,MAE,kxx,0.0075375
famp4,200,4,MAE,kyy,0.00624166666666667
famp4,200,4,MAE,kzz,0.00474583333333333
famp4,200,4,Hellinger,kxx,0.0998947040397385
famp4,200,4,Hellinger,kyy,0.0808847432625755
famp4,200,4,Hellinger,kzz,0.0985520412517966
famp4,200,4,Wasserstein,kxx,0.101993558928675
famp4,200,4,Wasserstein,kyy,0.0857224818887212
famp4,200,4,Wasserstein,kzz,0.0902313309239129
famp4,200,5,MAE,kxx,0.00605833333333333
famp4,200,5,MAE,kyy,0.0061375
famp4,200,5,MAE,kzz,0.00753333333333333
famp4,200,5,Hellinger,kxx,0.0880518542704602
famp4,200,5,Hellinger,kyy,0.111355334975867
famp4,200,5,Hellinger,kzz,0.0917446369102634
famp4,200,5,Wasserstein,kxx,0.107214535513432
famp4,200,5,Wasserstein,kyy,0.125993450098554
famp4,200,5,Wasserstein,kzz,0.191799847573895
famp4,200,6,MAE,kxx,0.00585833333333333
famp4,200,6,MAE,kyy,0.00538333333333333
famp4,200,6,MAE,kzz,0.00649583333333334
famp4,200,6,Hellinger,kxx,0.104589981779362
famp4,200,6,Hellinger,kyy,0.070517011869652
famp4,200,6,Hellinger,kzz,0.113931825039213
famp4,200,6,Wasserstein,kxx,0.173468103283082
famp4,200,6,Wasserstein,kyy,0.101137962716546
famp4,200,6,Wasserstein,kzz,0.0708538713857415
famp4,200,7,MAE,kxx,0.00550833333333333
famp4,200,7,MAE,kyy,0.00529583333333333
famp4,200,7,MAE,kzz,0.00305833333333333
famp4,200,7,Hellinger,kxx,0.0782460756404037
famp4,200,7,Hellinger,kyy,0.0902066340572348
famp4,200,7,Hellinger,kzz,0.0670152559893167
famp4,200,7,Wasserstein,kxx,0.050315053919695
famp4,200,7,Wasserstein,kyy,0.0636511985181809
famp4,200,7,Wasserstein,kzz,0.0372297704994941
famp4,200,8,MAE,kxx,0.00639583333333333
famp4,200,8,MAE,kyy,0.00520833333333333
famp4,200,8,MAE,kzz,0.00773333333333334
famp4,200,8,Hellinger,kxx,0.0769595216015674
famp4,200,8,Hellinger,kyy,0.0824886803065376
famp4,200,8,Hellinger,kzz,0.103430304179331
famp4,200,8,Wasserstein,kxx,0.132505126513037
famp4,200,8,Wasserstein,kyy,0.0543648971682382
famp4,200,8,Wasserstein,kzz,0.070078194608428
famp4,200,9,MAE,kxx,0.00675833333333333
famp4,200,9,MAE,kyy,0.00715833333333333
famp4,200,9,MAE,kzz,0.00697916666666667
famp4,200,9,Hellinger,kxx,0.0791491340370588
famp4,200,9,Hellinger,kyy,0.0844593981184472
famp4,200,9,Hellinger,kzz,0.106131449023883
famp4,200,9,Wasserstein,kxx,0.0516989962307085
famp4,200,9,Wasserstein,kyy,0.0594290819889163
famp4,200,9,Wasserstein,kzz,0.080458635506632
famp4,200,10,MAE,kxx,0.00725
famp4,200,10,MAE,kyy,0.007175
famp4,200,10,MAE,kzz,0.0046875
famp4,200,10,Hellinger,kxx,0.0999677189726654
famp4,200,10,Hellinger,kyy,0.108973734933882
famp4,200,10,Hellinger,kzz,0.103030059380578
famp4,200,10,Wasserstein,kxx,0.0829387281415651
famp4,200,10,Wasserstein,kyy,0.134512064906562
famp4,200,10,Wasserstein,kzz,0.0475495394373986
famp4,200,11,MAE,kxx,0.00791666666666666
famp4,200,11,MAE,kyy,0.00804583333333333
famp4,200,11,MAE,kzz,0.0043625
famp4,200,11,Hellinger,kxx,0.101484174007755
famp4,200,11,Hellinger,kyy,0.100624354198384
famp4,200,11,Hellinger,kzz,0.105400264820024
famp4,200,11,Wasserstein,kxx,0.090306837019811
famp4,200,11,Wasserstein,kyy,0.167581598424355
famp4,200,11,Wasserstein,kzz,0.0413938673490948
famp4,200,12,MAE,kxx,0.004625
famp4,200,12,MAE,kyy,0.00504166666666667
famp4,200,12,MAE,kzz,0.0031625
famp4,200,12,Hellinger,kxx,0.0670187951647188
famp4,200,12,Hellinger,kyy,0.073987928278597
famp4,200,12,Hellinger,kzz,0.0795984605388255
famp4,200,12,Wasserstein,kxx,0.0765971345228217
famp4,200,12,Wasserstein,kyy,0.0568815082576294
famp4,200,12,Wasserstein,kzz,0.0345026484013427
famp4,200,13,MAE,kxx,0.00502083333333333
famp4,200,13,MAE,kyy,0.008225
famp4,200,13,MAE,kzz,0.00485833333333333
famp4,200,13,Hellinger,kxx,0.069565867625823
famp4,200,13,Hellinger,kyy,0.0959937854208298
famp4,200,13,Hellinger,kzz,0.0841993550351727
famp4,200,13,Wasserstein,kxx,0.0393930703818964
famp4,200,13,Wasserstein,kyy,0.0531162911971557
famp4,200,13,Wasserstein,kzz,0.0356361688710974
famp4,200,14,MAE,kxx,0.0063625
famp4,200,14,MAE,kyy,0.00789166666666666
famp4,200,14,MAE,kzz,0.0048
famp4,200,14,Hellinger,kxx,0.0916783884065264
famp4,200,14,Hellinger,kyy,0.103692901604404
famp4,200,14,Hellinger,kzz,0.07459107736592
famp4,200,14,Wasserstein,kxx,0.0668182829512111
famp4,200,14,Wasserstein,kyy,0.0850914002740666
famp4,200,14,Wasserstein,kzz,0.0507374796846994
famp4,200,15,MAE,kxx,0.00517916666666667
famp4,200,15,MAE,kyy,0.00502083333333333
famp4,200,15,MAE,kzz,0.00575416666666667
famp4,200,15,Hellinger,kxx,0.0892129743906072
famp4,200,15,Hellinger,kyy,0.0959602072664414
famp4,200,15,Hellinger,kzz,0.0669800645599062
famp4,200,15,Wasserstein,kxx,0.049993776994093
famp4,200,15,Wasserstein,kyy,0.125679785429997
famp4,200,15,Wasserstein,kzz,0.0463795267808527
famp4,200,16,MAE,kxx,0.00684583333333333
famp4,200,16,MAE,kyy,0.00650416666666667
famp4,200,16,MAE,kzz,0.00525416666666667
famp4,200,16,Hellinger,kxx,0.0974566178756786
famp4,200,16,Hellinger,kyy,0.108114355816684
famp4,200,16,Hellinger,kzz,0.0842709756531023
famp4,200,16,Wasserstein,kxx,0.0833279432002796
famp4,200,16,Wasserstein,kyy,0.124686292155225
famp4,200,16,Wasserstein,kzz,0.121962690152119
famp4,200,17,MAE,kxx,0.00571666666666667
famp4,200,17,MAE,kyy,0.00627083333333333
famp4,200,17,MAE,kzz,0.00280416666666666
famp4,200,17,Hellinger,kxx,0.101348263018987
famp4,200,17,Hellinger,kyy,0.0975829693869405
famp4,200,17,Hellinger,kzz,0.0679108013763086
famp4,200,17,Wasserstein,kxx,0.111630710727973
famp4,200,17,Wasserstein,kyy,0.120951741795415
famp4,200,17,Wasserstein,kzz,0.0621772133435861
famp4,200,18,MAE,kxx,0.00797083333333333
famp4,200,18,MAE,kyy,0.00873333333333333
famp4,200,18,MAE,kzz,0.00685
famp4,200,18,Hellinger,kxx,0.117085853640219
famp4,200,18,Hellinger,kyy,0.131363235441081
famp4,200,18,Hellinger,kzz,0.086539268575837
famp4,200,18,Wasserstein,kxx,0.090603275134507
famp4,200,18,Wasserstein,kyy,0.119216043640402
famp4,200,18,Wasserstein,kzz,0.0942019978732565
famp4,200,19,MAE,kxx,0.00720833333333333
famp4,200,19,MAE,kyy,0.00482916666666666
famp4,200,19,MAE,kzz,0.00733333333333333
famp4,200,19,Hellinger,kxx,0.0962367170579027
famp4,200,19,Hellinger,kyy,0.109744313349791
famp4,200,19,Hellinger,kzz,0.121188994157846
famp4,200,19,Wasserstein,kxx,0.0778329094809198
famp4,200,19,Wasserstein,kyy,0.0825135701708375
famp4,200,19,Wasserstein,kzz,0.104715408176935
famp4,200,20,MAE,kxx,0.0108125
famp4,200,20,MAE,kyy,0.00959166666666667
famp4,200,20,MAE,kzz,0.0067875
famp4,200,20,Hellinger,kxx,0.143268401099922
famp4,200,20,Hellinger,kyy,0.106655588228466
famp4,200,20,Hellinger,kzz,0.0906323714061828
famp4,200,20,Wasserstein,kxx,0.105904000577397
famp4,200,20,Wasserstein,kyy,0.0874669229350937
famp4,200,20,Wasserstein,kzz,0.0495390859229225
famp4,200,21,MAE,kxx,0.006575
famp4,200,21,MAE,kyy,0.0056375
famp4,200,21,MAE,kzz,0.0067875
famp4,200,21,Hellinger,kxx,0.150660178009162
famp4,200,21,Hellinger,kyy,0.072611779904248
famp4,200,21,Hellinger,kzz,0.120848261666266
famp4,200,21,Wasserstein,kxx,0.139591846950359
famp4,200,21,Wasserstein,kyy,0.0991267330307966
famp4,200,21,Wasserstein,kzz,0.0548172238203168
famp4,200,22,MAE,kxx,0.00521666666666666
famp4,200,22,MAE,kyy,0.00818333333333333
famp4,200,22,MAE,kzz,0.00708333333333333
famp4,200,22,Hellinger,kxx,0.135653193165611
famp4,200,22,Hellinger,kyy,0.111209274895298
famp4,200,22,Hellinger,kzz,0.096084804062328
famp4,200,22,Wasserstein,kxx,0.0696675061759074
famp4,200,22,Wasserstein,kyy,0.0585898413158255
famp4,200,22,Wasserstein,kzz,0.0921800033296044
famp4,200,23,MAE,kxx,0.00777916666666666
famp4,200,23,MAE,kyy,0.0100208333333333
famp4,200,23,MAE,kzz,0.00371666666666667
famp4,200,23,Hellinger,kxx,0.0997197357287749
famp4,200,23,Hellinger,kyy,0.136904779426326
famp4,200,23,Hellinger,kzz,0.112739914315613
famp4,200,23,Wasserstein,kxx,0.139933507652693
famp4,200,23,Wasserstein,kyy,0.114935843411656
famp4,200,23,Wasserstein,kzz,0.0412029869844498
famp4,200,24,MAE,kxx,0.00635
famp4,200,24,MAE,kyy,0.00915416666666667
famp4,200,24,MAE,kzz,0.00491666666666667
famp4,200,24,Hellinger,kxx,0.0803195163757986
famp4,200,24,Hellinger,kyy,0.117045985131983
famp4,200,24,Hellinger,kzz,0.0947614591521553
famp4,200,24,Wasserstein,kxx,0.077007603913129
famp4,200,24,Wasserstein,kyy,0.23602590021678
famp4,200,24,Wasserstein,kzz,0.0396074112616182
famp4,200,25,MAE,kxx,0.0105291666666667
famp4,200,25,MAE,kyy,0.00596666666666667
famp4,200,25,MAE,kzz,0.008675
famp4,200,25,Hellinger,kxx,0.161841378287968
famp4,200,25,Hellinger,kyy,0.0764196588140624
famp4,200,25,Hellinger,kzz,0.106264629092062
famp4,200,25,Wasserstein,kxx,0.120541650859132
famp4,200,25,Wasserstein,kyy,0.0566893335345254
famp4,200,25,Wasserstein,kzz,0.0751476833409604
famp4,200,26,MAE,kxx,0.00676666666666666
famp4,200,26,MAE,kyy,0.00765416666666667
famp4,200,26,MAE,kzz,0.00877916666666666
famp4,200,26,Hellinger,kxx,0.0942993946221943
famp4,200,26,Hellinger,kyy,0.101397054720606
famp4,200,26,Hellinger,kzz,0.101208315696183
famp4,200,26,Wasserstein,kxx,0.0715667732272432
famp4,200,26,Wasserstein,kyy,0.242374730112029
famp4,200,26,Wasserstein,kzz,0.0723346835275588
famp4,200,27,MAE,kxx,0.00680416666666667
famp4,200,27,MAE,kyy,0.0073375
famp4,200,27,MAE,kzz,0.00734583333333333
famp4,200,27,Hellinger,kxx,0.095374263630391
famp4,200,27,Hellinger,kyy,0.134339687647065
famp4,200,27,Hellinger,kzz,0.109442139344778
famp4,200,27,Wasserstein,kxx,0.0695991179292369
famp4,200,27,Wasserstein,kyy,0.0768480413980949
famp4,200,27,Wasserstein,kzz,0.0421276499451563
famp4,200,28,MAE,kxx,0.00632083333333333
famp4,200,28,MAE,kyy,0.00868333333333333
famp4,200,28,MAE,kzz,0.00625
famp4,200,28,Hellinger,kxx,0.0809420107430892
famp4,200,28,Hellinger,kyy,0.10465486358662
famp4,200,28,Hellinger,kzz,0.130645904157403
famp4,200,28,Wasserstein,kxx,0.142747687767747
famp4,200,28,Wasserstein,kyy,0.094929859698156
famp4,200,28,Wasserstein,kzz,0.0545956430560824
famp4,200,29,MAE,kxx,0.00822083333333334
famp4,200,29,MAE,kyy,0.00914166666666666
famp4,200,29,MAE,kzz,0.00525416666666667
famp4,200,29,Hellinger,kxx,0.100680971967169
famp4,200,29,Hellinger,kyy,0.117610059993343
famp4,200,29,Hellinger,kzz,0.0962082927398642
famp4,200,29,Wasserstein,kxx,0.127300015991275
famp4,200,29,Wasserstein,kyy,0.252540894593179
famp4,200,29,Wasserstein,kzz,0.0743036565130566
famp4,200,30,MAE,kxx,0.0083125
famp4,200,30,MAE,kyy,0.0063
famp4,200,30,MAE,kzz,0.00849166666666667
famp4,200,30,Hellinger,kxx,0.0862426601713693
famp4,200,30,Hellinger,kyy,0.110989669168026
famp4,200,30,Hellinger,kzz,0.102521078280778
famp4,200,30,Wasserstein,kxx,0.0559032617522706
famp4,200,30,Wasserstein,kyy,0.0913623447020106
famp4,200,30,Wasserstein,kzz,0.124633300534464
famp4,300,1,MAE,kxx,0.00529861111111111
famp4,300,1,MAE,kyy,0.0046375
famp4,300,1,MAE,kzz,0.00647638888888889
famp4,300,1,Hellinger,kxx,0.090441490146096
famp4,300,1,Hellinger,kyy,0.06251290645812
famp4,300,1,Hellinger,kzz,0.0964891091959902
famp4,300,1,Wasserstein,kxx,0.0789808445085005
famp4,300,1,Wasserstein,kyy,0.106588753448775
famp4,300,1,Wasserstein,kzz,0.0908021958595367
famp4,300,2,MAE,kxx,0.00498333333333333
famp4,300,2,MAE,kyy,0.00575277777777778
famp4,300,2,MAE,kzz,0.00217083333333333
famp4,300,2,Hellinger,kxx,0.0750769169669727
famp4,300,2,Hellinger,kyy,0.0751083901081838
famp4,300,2,Hellinger,kzz,0.0520933008429718
famp4,300,2,Wasserstein,kxx,0.037184736986825
famp4,300,2,Wasserstein,kyy,0.0363711191727016
famp4,300,2,Wasserstein,kzz,0.0440061515328115
famp4,300,3,MAE,kxx,0.00432916666666667
famp4,300,3,MAE,kyy,0.00676944444444445
famp4,300,3,MAE,kzz,0.00437083333333333
famp4,300,3,Hellinger,kxx,0.0683048824520831
famp4,300,3,Hellinger,kyy,0.0774536052870922
famp4,300,3,Hellinger,kzz,0.0827866898527549
famp4,300,3,Wasserstein,kxx,0.055865851757785
famp4,300,3,Wasserstein,kyy,0.0750228841248999
famp4,300,3,Wasserstein,kzz,0.0742496780617599
famp4,300,4,MAE,kxx,0.00412777777777778
famp4,300,4,MAE,kyy,0.00371944444444444
famp4,300,4,MAE,kzz,0.0042625
famp4,300,4,Hellinger,kxx,0.0572259391750819
famp4,300,4,Hellinger,kyy,0.0568959179985135
famp4,300,4,Hellinger,kzz,0.0659535122911862
famp4,300,4,Wasserstein,kxx,0.0403803596716734
famp4,300,4,Wasserstein,kyy,0.0522797135070623
famp4,300,4,Wasserstein,kzz,0.0524068456086946
famp4,300,5,MAE,kxx,0.00628888888888889
famp4,300,5,MAE,kyy,0.00934166666666667
famp4,300,5,MAE,kzz,0.0042625
famp4,300,5,Hellinger,kxx,0.0912111608772636
famp4,300,5,Hellinger,kyy,0.110193226704928
famp4,300,5,Hellinger,kzz,0.0700251897624868
famp4,300,5,Wasserstein,kxx,0.116812676407796
famp4,300,5,Wasserstein,kyy,0.164429495831932
famp4,300,5,Wasserstein,kzz,0.0411077830938966
famp4,300,6,MAE,kxx,0.00684444444444444
famp4,300,6,MAE,kyy,0.00955694444444445
famp4,300,6,MAE,kzz,0.00449722222222222
famp4,300,6,Hellinger,kxx,0.0931633155032108
famp4,300,6,Hellinger,kyy,0.103782341109933
famp4,300,6,Hellinger,kzz,0.113100349485494
famp4,300,6,Wasserstein,kxx,0.0614251916960453
